FOLDER,ELEMENT,ATTRIBUTE,,,,,,,,
default,DirGrndLog 1,chr_name,None,,,,,,,
default,DirGrndLog 1,ciDist,None,,,,,,,
default,DirGrndLog 1,ciDistAll,None,,,,,,,
default,DirGrndLog 1,ciDistAllRoot,None,,,,,,,
default,DirGrndLog 1,ciDistRoot,None,,,,,,,
default,DirGrndLog 1,ciEarthed,None,,,,,,,
default,DirGrndLog 1,ciEnergized,None,,,,,,,
default,DirGrndLog 1,ciLater,None,,,,,,,
default,DirGrndLog 1,ciOutaged,None,,,,,,,
default,DirGrndLog 1,cpArea,None,,,,,,,
default,DirGrndLog 1,cpBranch,None,,,,,,,
default,DirGrndLog 1,cpFeed,None,,,,,,,
default,DirGrndLog 1,cpGrid,None,,,,,,,
default,DirGrndLog 1,cpHeadFold,None,,,,,,,
default,DirGrndLog 1,cpMeteostat,None,,,,,,,
default,DirGrndLog 1,cpOperator,None,,,,,,,
default,DirGrndLog 1,cpOwner,None,,,,,,,
default,DirGrndLog 1,cpSite,None,,,,,,,
default,DirGrndLog 1,cpSubstat,None,,,,,,,
default,DirGrndLog 1,cpSupplySubstation,None,,,,,,,
default,DirGrndLog 1,cpSupplyTransformer,None,,,,,,,
default,DirGrndLog 1,cpSupplyTrfStation,None,,,,,,,
default,DirGrndLog 1,cpZone,None,,,,,,,
default,DirGrndLog 1,dat_src,None,,,,,,,
default,DirGrndLog 1,dataExtUnit,None,,,,,,,
default,DirGrndLog 1,fold_id,None,,,,,,,
default,DirGrndLog 1,for_name,None,,,,,,,
default,DirGrndLog 1,gnrl_modby,None,,,,,,,
default,DirGrndLog 1,gnrl_modif,None,,,,,,,
default,DirGrndLog 1,iSchemeStatus,None,,,,,,,
default,DirGrndLog 1,iout,None,,,,,,,
default,DirGrndLog 1,loc_name,None,,,,,,,
default,DirGrndLog 1,outserv,ON,,,,,,,
default,DirGrndLog 1,pSwitch,None,,,,,,,
default,DirGrndLog 1,root_id,None,,,,,,,
default,DirGrndLog 1,sLogic,None,,,,,,,
default,DirGrndLog 1,sTripsig,None,,,,,,,
default,DirGrndLog 1,typ_id,None,,,,,,,
default,DirGrndLog 2_dip,wfwd1,None,,,,,,,
default,DirGrndLog 2_dip,wrev1,None,,,,,,,
default,DirGrndLog 2_dip,wfwd2,None,,,,,,,
default,DirGrndLog 2_dip,wrev2,None,,,,,,,
default,DirGrndLog 2,AttributeType,None,,,,,,,
default,DirGrndLog 2,aDipset,None,,,,,,,
default,DirGrndLog 2,cDisplayName,None,,,,,,,
default,DirGrndLog 2,cUserDefIndex,None,,,,,,,
default,DirGrndLog 2,charact,None,,,,,,,
default,DirGrndLog 2,chr_name,None,,,,,,,
default,DirGrndLog 2,ciDist,None,,,,,,,
default,DirGrndLog 2,ciDistAll,None,,,,,,,
default,DirGrndLog 2,ciDistAllRoot,None,,,,,,,
default,DirGrndLog 2,ciDistRoot,None,,,,,,,
default,DirGrndLog 2,ciEarthed,None,,,,,,,
default,DirGrndLog 2,ciEnergized,None,,,,,,,
default,DirGrndLog 2,ciLater,None,,,,,,,
default,DirGrndLog 2,ciOutaged,None,,,,,,,
default,DirGrndLog 2,cpArea,None,,,,,,,
default,DirGrndLog 2,cpBranch,None,,,,,,,
default,DirGrndLog 2,cpFeed,None,,,,,,,
default,DirGrndLog 2,cpGrid,None,,,,,,,
default,DirGrndLog 2,cpHeadFold,None,,,,,,,
default,DirGrndLog 2,cpMeteostat,None,,,,,,,
default,DirGrndLog 2,cpOperator,None,,,,,,,
default,DirGrndLog 2,cpOwner,None,,,,,,,
default,DirGrndLog 2,cpSite,None,,,,,,,
default,DirGrndLog 2,cpSubstat,None,,,,,,,
default,DirGrndLog 2,cpSupplySubstation,None,,,,,,,
default,DirGrndLog 2,cpSupplyTransformer,None,,,,,,,
default,DirGrndLog 2,cpSupplyTrfStation,None,,,,,,,
default,DirGrndLog 2,cpZone,None,,,,,,,
default,DirGrndLog 2,dat_src,None,,,,,,,
default,DirGrndLog 2,dataExtUnit,None,,,,,,,
default,DirGrndLog 2,fold_id,None,,,,,,,
default,DirGrndLog 2,for_name,None,,,,,,,
default,DirGrndLog 2,gnrl_modby,None,,,,,,,
default,DirGrndLog 2,gnrl_modif,None,,,,,,,
default,DirGrndLog 2,iSchemeStatus,None,,,,,,,
default,DirGrndLog 2,iout,None,,,,,,,
default,DirGrndLog 2,loc_name,None,,,,,,,
default,DirGrndLog 2,outserv,ON,,,,,,,
default,DirGrndLog 2,pSwitch,None,,,,,,,
default,DirGrndLog 2,root_id,None,,,,,,,
default,DirGrndLog 2,sLogic,None,,,,,,,
default,DirGrndLog 2,sTripsig,None,,,,,,,
default,DirGrndLog 2,typ_id,None,,,,,,,
