FOLDER,ELEMENT,ATTRIBUTE,,,,,,,
Trip 3,NPS Trip Logic,iSchemeStatus,None,,,,,,
Trip 3,NPS Trip Logic,iout,None,,,,,,
Trip 3,NPS Trip Logic,loc_name,None,,,,,,
Trip 3,NPS Trip Logic,outserv,None,,,,,,
Trip 3,NPS Trip Logic,pSwitch,None,,,,,,
Trip 3,NPS Trip Logic,root_id,None,,,,,,
Trip 3,NPS Trip Logic,sLogic,None,,,,,,
Trip 3,NPS Trip Logic,sTripsig,None,,,,,,
Trip 3,NPS Trip Logic,typ_id,None,,,,,,
Trip 3,PH Trip Logic_dip,y1,None,,,,,,
Trip 3,PH Trip Logic_dip,y2,None,,,,,,
Trip 3,PH Trip Logic_dip,y3,None,,,,,,
Trip 3,PH Trip Logic,AttributeType,None,,,,,,
Trip 3,PH Trip Logic,aDipset,None,,,,,,
Trip 3,PH Trip Logic,cDisplayName,None,,,,,,
Trip 3,PH Trip Logic,cUserDefIndex,None,,,,,,
Trip 3,PH Trip Logic,charact,None,,,,,,
Trip 3,PH Trip Logic,chr_name,None,,,,,,
Trip 3,PH Trip Logic,ciDist,None,,,,,,
Trip 3,PH Trip Logic,ciDistAll,None,,,,,,
Trip 3,PH Trip Logic,ciDistAllRoot,None,,,,,,
Trip 3,PH Trip Logic,ciDistRoot,None,,,,,,
Trip 3,PH Trip Logic,ciEarthed,None,,,,,,
Trip 3,PH Trip Logic,ciEnergized,None,,,,,,
Trip 3,PH Trip Logic,ciLater,None,,,,,,
Trip 3,PH Trip Logic,ciOutaged,None,,,,,,
Trip 3,PH Trip Logic,cpArea,None,,,,,,
Trip 3,PH Trip Logic,cpBranch,None,,,,,,
Trip 3,PH Trip Logic,cpFeed,None,,,,,,
Trip 3,PH Trip Logic,cpGrid,None,,,,,,
Trip 3,PH Trip Logic,cpHeadFold,None,,,,,,
Trip 3,PH Trip Logic,cpMeteostat,None,,,,,,
Trip 3,PH Trip Logic,cpOperator,None,,,,,,
Trip 3,PH Trip Logic,cpOwner,None,,,,,,
Trip 3,PH Trip Logic,cpSite,None,,,,,,
Trip 3,PH Trip Logic,cpSubstat,None,,,,,,
Trip 3,PH Trip Logic,cpSupplySubstation,None,,,,,,
Trip 3,PH Trip Logic,cpSupplyTransformer,None,,,,,,
Trip 3,PH Trip Logic,cpSupplyTrfStation,None,,,,,,
Trip 3,PH Trip Logic,cpZone,None,,,,,,
Trip 3,PH Trip Logic,dat_src,None,,,,,,
Trip 3,PH Trip Logic,dataExtUnit,None,,,,,,
Trip 3,PH Trip Logic,fold_id,None,,,,,,
Trip 3,PH Trip Logic,for_name,None,,,,,,
Trip 3,PH Trip Logic,gnrl_modby,None,,,,,,
Trip 3,PH Trip Logic,gnrl_modif,None,,,,,,
Trip 3,PH Trip Logic,iSchemeStatus,None,,,,,,
Trip 3,PH Trip Logic,iout,None,,,,,,
Trip 3,PH Trip Logic,loc_name,None,,,,,,
Trip 3,PH Trip Logic,outserv,None,,,,,,
Trip 3,PH Trip Logic,pSwitch,None,,,,,,
Trip 3,PH Trip Logic,root_id,None,,,,,,
Trip 3,PH Trip Logic,sLogic,None,,,,,,
Trip 3,PH Trip Logic,sTripsig,None,,,,,,
Trip 3,PH Trip Logic,typ_id,None,,,,,,
Relay Model,Trip 4,AttributeType,None,,,,,,
Relay Model,Trip 4,actset,None,,,,,,
Relay Model,Trip 4,application,None,,,,,,
Relay Model,Trip 4,appr_modby,None,,,,,,
Relay Model,Trip 4,appr_modif,None,,,,,,
Relay Model,Trip 4,appr_status,None,,,,,,
Relay Model,Trip 4,cDisplayName,None,,,,,,
Relay Model,Trip 4,cUserDefIndex,None,,,,,,
Relay Model,Trip 4,c_category,None,,,,,,
Relay Model,Trip 4,cbranch,None,,,,,,
Relay Model,Trip 4,cbranchid,None,,,,,,
Relay Model,Trip 4,cctprim,None,,,,,,
Relay Model,Trip 4,cctsec,None,,,,,,
Relay Model,Trip 4,ccub,None,,,,,,
Relay Model,Trip 4,charact,None,,,,,,
Relay Model,Trip 4,chr_name,None,,,,,,
Relay Model,Trip 4,ciDist,None,,,,,,
Relay Model,Trip 4,ciDistAll,None,,,,,,
Relay Model,Trip 4,ciDistAllRoot,None,,,,,,
Relay Model,Trip 4,ciDistRoot,None,,,,,,
Relay Model,Trip 4,ciEarthed,None,,,,,,
Relay Model,Trip 4,ciEnergized,None,,,,,,
Relay Model,Trip 4,ciLater,None,,,,,,
Relay Model,Trip 4,ciOutaged,None,,,,,,
Relay Model,Trip 4,cn_bus,None,,,,,,
Relay Model,Trip 4,cn_rembus,None,,,,,,
Relay Model,Trip 4,constr,None,,,,,,
Relay Model,Trip 4,contents,None,,,,,,
Relay Model,Trip 4,cpArea,None,,,,,,
Relay Model,Trip 4,cpBranch,None,,,,,,
Relay Model,Trip 4,cpCt,None,,,,,,
Relay Model,Trip 4,cpFeed,None,,,,,,
Relay Model,Trip 4,cpGrid,None,,,,,,
Relay Model,Trip 4,cpHeadFold,None,,,,,,
Relay Model,Trip 4,cpMeteostat,None,,,,,,
Relay Model,Trip 4,cpOperator,None,,,,,,
Relay Model,Trip 4,cpOwner,None,,,,,,
Relay Model,Trip 4,cpShc,None,,,,,,
Relay Model,Trip 4,cpSite,None,,,,,,
Relay Model,Trip 4,cpSubstat,None,,,,,,
Relay Model,Trip 4,cpSupplySubstation,None,,,,,,
Relay Model,Trip 4,cpSupplyTransformer,None,,,,,,
Relay Model,Trip 4,cpSupplyTrfStation,None,,,,,,
Relay Model,Trip 4,cpVt,None,,,,,,
Relay Model,Trip 4,cpZone,None,,,,,,
Relay Model,Trip 4,ctprim,None,,,,,,
Relay Model,Trip 4,ctsec,None,,,,,,
Relay Model,Trip 4,cvtprim,None,,,,,,
Relay Model,Trip 4,cvtsec,None,,,,,,
Relay Model,Trip 4,dat_src,None,,,,,,
Relay Model,Trip 4,dataExtUnit,None,,,,,,
Relay Model,Trip 4,desc,None,,,,,,
Relay Model,Trip 4,dev_no,None,,,,,,
Relay Model,Trip 4,doc_id,None,,,,,,
Relay Model,Trip 4,efaultmaxi,None,,,,,,
Relay Model,Trip 4,efaultmini,None,,,,,,
Relay Model,Trip 4,fold_id,None,,,,,,
Relay Model,Trip 4,for_name,None,,,,,,
Relay Model,Trip 4,gnrl_modby,None,,,,,,
Relay Model,Trip 4,gnrl_modif,None,,,,,,
Relay Model,Trip 4,iComDate,None,,,,,,
Relay Model,Trip 4,iSchemeStatus,None,,,,,,
Relay Model,Trip 4,isSubRelay,None,,,,,,
Relay Model,Trip 4,loc_name,None,,,,,,
Relay Model,Trip 4,outserv,ON,,,,,,
Relay Model,Trip 4,pOperator,None,,,,,,
Relay Model,Trip 4,pOwner,None,,,,,,
Relay Model,Trip 4,pReference,None,,,,,,
Relay Model,Trip 4,pdiselm,None,,,,,,
Relay Model,Trip 4,pelm,None,,,,,,
Relay Model,Trip 4,phfaultmaxi,None,,,,,,
Relay Model,Trip 4,phfaultmini,None,,,,,,
Relay Model,Trip 4,root_id,None,,,,,,
Relay Model,Trip 4,sernum,None,,,,,,
Relay Model,Trip 4,sw_settingsGroups,None,,,,,,
Relay Model,Trip 4,td_bR,None,,,,,,
Relay Model,Trip 4,td_bRC,None,,,,,,
Relay Model,Trip 4,td_bX,None,,,,,,
Relay Model,Trip 4,td_bXC,None,,,,,,
Relay Model,Trip 4,td_bZ,None,,,,,,
Relay Model,Trip 4,td_bZC,None,,,,,,
Relay Model,Trip 4,td_blim,None,,,,,,
Relay Model,Trip 4,td_bobj,None,,,,,,
Relay Model,Trip 4,td_bphi,None,,,,,,
Relay Model,Trip 4,td_bphiC,None,,,,,,
Relay Model,Trip 4,td_bpos,None,,,,,,
Relay Model,Trip 4,td_btpbk,None,,,,,,
Relay Model,Trip 4,td_btrip,None,,,,,,
Relay Model,Trip 4,td_cnt,None,,,,,,
Relay Model,Trip 4,td_fR,None,,,,,,
Relay Model,Trip 4,td_fRC,None,,,,,,
Relay Model,Trip 4,td_fX,None,,,,,,
Relay Model,Trip 4,td_fXC,None,,,,,,
Relay Model,Trip 4,td_fZ,None,,,,,,
Relay Model,Trip 4,td_fZC,None,,,,,,
Relay Model,Trip 4,td_flim,None,,,,,,
Relay Model,Trip 4,td_fobj,None,,,,,,
Relay Model,Trip 4,td_fphi,None,,,,,,
Relay Model,Trip 4,td_fphiC,None,,,,,,
Relay Model,Trip 4,td_fpos,None,,,,,,
Relay Model,Trip 4,td_ftpbk,None,,,,,,
Relay Model,Trip 4,td_ftrip,None,,,,,,
Relay Model,Trip 4,typ_id,None,,,,,,
Relay Model,Trip 4,vtprim,None,,,,,,
Relay Model,Trip 4,vtsec,None,,,,,,
Relay Model,Trip 4,zratio,None,,,,,,
Trip 4,Phase Protection,AttributeType,None,,,,,,
Trip 4,Phase Protection,Ipset,None,,,,,,
Trip 4,Phase Protection,Ipsetr,None,,,,,,
Trip 4,Phase Protection,ModFrame,None,,,,,,
Trip 4,Phase Protection,ResetT,None,,,,,,
Trip 4,Phase Protection,Tadder,Root/Protection/Protection Group A/Trip 4/,Trip 4 Phase Additional,use_setting,None,,,
Trip 4,Phase Protection,Tpset,Root/Protection/Protection Group A/Trip 4/,Trip 4 Phase Time Multiplier,use_setting,None,,,
Trip 4,Phase Protection,Trelblock,None,,,,,,
Trip 4,Phase Protection,Tshift,None,,,,,,
Trip 4,Phase Protection,cDisplayName,None,,,,,,
Trip 4,Phase Protection,cResetT,None,,,,,,
Trip 4,Phase Protection,cTadder,None,,,,,,
Trip 4,Phase Protection,cUserDefIndex,None,,,,,,
Trip 4,Phase Protection,c_sfansi,None,,,,,,
Trip 4,Phase Protection,c_sfiec,None,,,,,,
Trip 4,Phase Protection,c_type,None,,,,,,
Trip 4,Phase Protection,calcuse,None,,,,,,
Trip 4,Phase Protection,charact,None,,,,,,
Trip 4,Phase Protection,chr_name,None,,,,,,
Trip 4,Phase Protection,ciDist,None,,,,,,
Trip 4,Phase Protection,ciDistAll,None,,,,,,
Trip 4,Phase Protection,ciDistAllRoot,None,,,,,,
Trip 4,Phase Protection,ciDistRoot,None,,,,,,
Trip 4,Phase Protection,ciEarthed,None,,,,,,
Trip 4,Phase Protection,ciEnergized,None,,,,,,
Trip 4,Phase Protection,ciLater,None,,,,,,
Trip 4,Phase Protection,ciOutaged,None,,,,,,
Trip 4,Phase Protection,cminresptime,None,,,,,,
Trip 4,Phase Protection,cpArea,None,,,,,,
Trip 4,Phase Protection,cpBranch,None,,,,,,
Trip 4,Phase Protection,cpFeed,None,,,,,,
Trip 4,Phase Protection,cpGrid,None,,,,,,
Trip 4,Phase Protection,cpHeadFold,None,,,,,,
Trip 4,Phase Protection,cpMeteostat,None,,,,,,
Trip 4,Phase Protection,cpOperator,None,,,,,,
Trip 4,Phase Protection,cpOwner,None,,,,,,
Trip 4,Phase Protection,cpSite,None,,,,,,
Trip 4,Phase Protection,cpSubstat,None,,,,,,
Trip 4,Phase Protection,cpSupplySubstation,None,,,,,,
Trip 4,Phase Protection,cpSupplyTransformer,None,,,,,,
Trip 4,Phase Protection,cpSupplyTrfStation,None,,,,,,
Trip 4,Phase Protection,cpZone,None,,,,,,
Trip 4,Phase Protection,dat_src,None,,,,,,
Trip 4,Phase Protection,dataExtUnit,None,,,,,,
Trip 4,Phase Protection,fold_id,None,,,,,,
Trip 4,Phase Protection,for_name,None,,,,,,
Trip 4,Phase Protection,gnrl_modby,None,,,,,,
Trip 4,Phase Protection,gnrl_modif,None,,,,,,
Trip 4,Phase Protection,iSchemeStatus,None,,,,,,
Trip 4,Phase Protection,iacceptblock,None,,,,,,
Trip 4,Phase Protection,idir,None,,,,,,
Trip 4,Phase Protection,loc_name,None,,,,,,
Trip 4,Phase Protection,minresptime,None,,,,,,
Trip 4,Phase Protection,outserv,ON,,,,,,
Trip 4,Phase Protection,pcharac,Root/Protection/Protection Group A/Trip 4/,Trip 4 Phase Curve,use_setting,None,,,
Trip 4,Phase Protection,resetdis,None,,,,,,
Trip 4,Phase Protection,root_id,None,,,,,,
Trip 4,Phase Protection,typ_id,None,,,,,,
Trip 4,Phase Protection,udeftmax,Root/Protection/Protection Group A/,Maximum Time,use_setting,None,,,
Trip 4,Phase Protection,udeftmin,Root/Protection/Protection Group A/Trip 4/,Trip 4 Phase Minimum Time,use_setting,None,,,
Trip 4,Phase Instantaneous Multiplier,AttributeType,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,Ipset,Root/Protection/Protection Group A/Trip 4/,Trip 4 Phase Instantaneous Multiplier,use_setting,None,,,
Trip 4,Phase Instantaneous Multiplier,Ipsetr,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,Trelblock,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,Tset,Root/Protection/Protection Group A/Trip 4/,Trip 4 Phase Minimum Time,use_setting,None,,,
Trip 4,Phase Instantaneous Multiplier,cDisplayName,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cTset,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cUserDefIndex,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,c_sfansi,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,c_sfiec,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,c_type,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,calcuse,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,charact,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,chr_name,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,ciDist,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,ciDistAll,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,ciDistAllRoot,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,ciDistRoot,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,ciEarthed,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,ciEnergized,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,ciLater,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,ciOutaged,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpArea,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpBranch,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpFeed,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpGrid,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpHeadFold,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpMeteostat,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpOperator,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpOwner,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpSite,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpSubstat,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpSupplySubstation,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpSupplyTransformer,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpSupplyTrfStation,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cpZone,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,cptotime,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,dat_src,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,dataExtUnit,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,fold_id,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,for_name,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,gnrl_modby,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,gnrl_modif,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,iSchemeStatus,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,iacceptblock,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,idir,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,loc_name,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,outserv,Root/Protection/Protection Group A/Trip 4/,Trip 4 Phase Instantaneous Multiplier,use_setting,None,,,
Trip 4,Phase Instantaneous Multiplier,root_id,None,,,,,,
Trip 4,Phase Instantaneous Multiplier,typ_id,None,,,,,,
Trip 4,Earth Protection,AttributeType,None,,,,,,
Trip 4,Earth Protection,Ipset,None,,,,,,
Trip 4,Earth Protection,Ipsetr,None,,,,,,
Trip 4,Earth Protection,ModFrame,None,,,,,,
Trip 4,Earth Protection,ResetT,None,,,,,,
Trip 4,Earth Protection,Tadder,Root/Protection/Protection Group A/Trip 4/,Trip 4 Earth Additional Time,use_setting,None,,,
Trip 4,Earth Protection,Tpset,Root/Protection/Protection Group A/Trip 4/,Trip 4 Earth Time Multiplier,use_setting,None,,,
Trip 4,Earth Protection,Trelblock,None,,,,,,
Trip 4,Earth Protection,Tshift,None,,,,,,
Trip 4,Earth Protection,cDisplayName,None,,,,,,
Trip 4,Earth Protection,cResetT,None,,,,,,
Trip 4,Earth Protection,cTadder,None,,,,,,
Trip 4,Earth Protection,cUserDefIndex,None,,,,,,
Trip 4,Earth Protection,c_sfansi,None,,,,,,
Trip 4,Earth Protection,c_sfiec,None,,,,,,
Trip 4,Earth Protection,c_type,None,,,,,,
Trip 4,Earth Protection,calcuse,None,,,,,,
Trip 4,Earth Protection,charact,None,,,,,,
Trip 4,Earth Protection,chr_name,None,,,,,,
Trip 4,Earth Protection,ciDist,None,,,,,,
Trip 4,Earth Protection,ciDistAll,None,,,,,,
Trip 4,Earth Protection,ciDistAllRoot,None,,,,,,
Trip 4,Earth Protection,ciDistRoot,None,,,,,,
Trip 4,Earth Protection,ciEarthed,None,,,,,,
Trip 4,Earth Protection,ciEnergized,None,,,,,,
Trip 4,Earth Protection,ciLater,None,,,,,,
Trip 4,Earth Protection,ciOutaged,None,,,,,,
Trip 4,Earth Protection,cminresptime,None,,,,,,
Trip 4,Earth Protection,cpArea,None,,,,,,
Trip 4,Earth Protection,cpBranch,None,,,,,,
Trip 4,Earth Protection,cpFeed,None,,,,,,
Trip 4,Earth Protection,cpGrid,None,,,,,,
Trip 4,Earth Protection,cpHeadFold,None,,,,,,
Trip 4,Earth Protection,cpMeteostat,None,,,,,,
Trip 4,Earth Protection,cpOperator,None,,,,,,
Trip 4,Earth Protection,cpOwner,None,,,,,,
Trip 4,Earth Protection,cpSite,None,,,,,,
Trip 4,Earth Protection,cpSubstat,None,,,,,,
Trip 4,Earth Protection,cpSupplySubstation,None,,,,,,
Trip 4,Earth Protection,cpSupplyTransformer,None,,,,,,
Trip 4,Earth Protection,cpSupplyTrfStation,None,,,,,,
Trip 4,Earth Protection,cpZone,None,,,,,,
Trip 4,Earth Protection,dat_src,None,,,,,,
Trip 4,Earth Protection,dataExtUnit,None,,,,,,
Trip 4,Earth Protection,fold_id,None,,,,,,
Trip 4,Earth Protection,for_name,None,,,,,,
Trip 4,Earth Protection,gnrl_modby,None,,,,,,
Trip 4,Earth Protection,gnrl_modif,None,,,,,,
Trip 4,Earth Protection,iSchemeStatus,None,,,,,,
Trip 4,Earth Protection,iacceptblock,None,,,,,,
Trip 4,Earth Protection,idir,None,,,,,,
Trip 4,Earth Protection,loc_name,None,,,,,,
Trip 4,Earth Protection,minresptime,None,,,,,,
Trip 4,Earth Protection,outserv,ON,,,,,,
Trip 4,Earth Protection,pcharac,Root/Protection/Protection Group A/Trip 4/,Trip 4 Earth Curve,use_setting,None,,,
Trip 4,Earth Protection,resetdis,None,,,,,,
Trip 4,Earth Protection,root_id,None,,,,,,
Trip 4,Earth Protection,typ_id,None,,,,,,
Trip 4,Earth Protection,udeftmax,None,,,,,,
Trip 4,Earth Protection,udeftmin,Root/Protection/Protection Group A/Trip 4/,Trip 4 Earth Minimum Time,use_setting,None,,,
Trip 4,Earth  Instantaneous Multiplier,AttributeType,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,Ipset,Root/Protection/Protection Group A/Trip 4/,Trip 4 Earth Instantaneous Multiplier,use_setting,None,,,
Trip 4,Earth  Instantaneous Multiplier,Ipsetr,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,Trelblock,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,Tset,Root/Protection/Protection Group A/Trip 4/,Trip 4 Earth Minimum Time,use_setting,None,,,
Trip 4,Earth  Instantaneous Multiplier,cDisplayName,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cTset,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cUserDefIndex,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,c_sfansi,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,c_sfiec,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,c_type,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,calcuse,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,charact,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,chr_name,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,ciDist,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,ciDistAll,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,ciDistAllRoot,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,ciDistRoot,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,ciEarthed,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,ciEnergized,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,ciLater,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,ciOutaged,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpArea,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpBranch,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpFeed,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpGrid,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpHeadFold,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpMeteostat,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpOperator,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpOwner,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpSite,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpSubstat,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpSupplySubstation,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpSupplyTransformer,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpSupplyTrfStation,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cpZone,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,cptotime,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,dat_src,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,dataExtUnit,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,fold_id,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,for_name,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,gnrl_modby,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,gnrl_modif,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,iSchemeStatus,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,iacceptblock,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,idir,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,loc_name,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,outserv,Root/Protection/Protection Group A/Trip 4/,Trip 4 Earth Instantaneous Multiplier,use_setting,Off,,,
Trip 4,Earth  Instantaneous Multiplier,root_id,None,,,,,,
Trip 4,Earth  Instantaneous Multiplier,typ_id,None,,,,,,
Trip 4,SEF Protection,AttributeType,None,,,,,,
Trip 4,SEF Protection,Ipset,None,,,,,,
Trip 4,SEF Protection,Ipsetr,None,,,,,,
Trip 4,SEF Protection,Trelblock,None,,,,,,
Trip 4,SEF Protection,Tset,Root/Protection/Protection Group A/Trip 4/,Trip 4 SEF Definite Time,use_setting,None,,,
Trip 4,SEF Protection,cDisplayName,None,,,,,,
Trip 4,SEF Protection,cTset,None,,,,,,
Trip 4,SEF Protection,cUserDefIndex,None,,,,,,
Trip 4,SEF Protection,c_sfansi,None,,,,,,
Trip 4,SEF Protection,c_sfiec,None,,,,,,
Trip 4,SEF Protection,c_type,None,,,,,,
Trip 4,SEF Protection,calcuse,None,,,,,,
Trip 4,SEF Protection,charact,None,,,,,,
Trip 4,SEF Protection,chr_name,None,,,,,,
Trip 4,SEF Protection,ciDist,None,,,,,,
Trip 4,SEF Protection,ciDistAll,None,,,,,,
Trip 4,SEF Protection,ciDistAllRoot,None,,,,,,
Trip 4,SEF Protection,ciDistRoot,None,,,,,,
Trip 4,SEF Protection,ciEarthed,None,,,,,,
Trip 4,SEF Protection,ciEnergized,None,,,,,,
Trip 4,SEF Protection,ciLater,None,,,,,,
Trip 4,SEF Protection,ciOutaged,None,,,,,,
Trip 4,SEF Protection,cpArea,None,,,,,,
Trip 4,SEF Protection,cpBranch,None,,,,,,
Trip 4,SEF Protection,cpFeed,None,,,,,,
Trip 4,SEF Protection,cpGrid,None,,,,,,
Trip 4,SEF Protection,cpHeadFold,None,,,,,,
Trip 4,SEF Protection,cpMeteostat,None,,,,,,
Trip 4,SEF Protection,cpOperator,None,,,,,,
Trip 4,SEF Protection,cpOwner,None,,,,,,
Trip 4,SEF Protection,cpSite,None,,,,,,
Trip 4,SEF Protection,cpSubstat,None,,,,,,
Trip 4,SEF Protection,cpSupplySubstation,None,,,,,,
Trip 4,SEF Protection,cpSupplyTransformer,None,,,,,,
Trip 4,SEF Protection,cpSupplyTrfStation,None,,,,,,
Trip 4,SEF Protection,cpZone,None,,,,,,
Trip 4,SEF Protection,cptotime,None,,,,,,
Trip 4,SEF Protection,dat_src,None,,,,,,
Trip 4,SEF Protection,dataExtUnit,None,,,,,,
Trip 4,SEF Protection,fold_id,None,,,,,,
Trip 4,SEF Protection,for_name,None,,,,,,
Trip 4,SEF Protection,gnrl_modby,None,,,,,,
Trip 4,SEF Protection,gnrl_modif,None,,,,,,
Trip 4,SEF Protection,iSchemeStatus,None,,,,,,
Trip 4,SEF Protection,iacceptblock,None,,,,,,
Trip 4,SEF Protection,idir,None,,,,,,
Trip 4,SEF Protection,loc_name,None,,,,,,
Trip 4,SEF Protection,outserv,Root/Control/,Sensitive Earth Fault Detection,use_setting,Off,,,
Trip 4,SEF Protection,root_id,None,,,,,,
Trip 4,SEF Protection,typ_id,None,,,,,,
Relay Model,NPS Setting Current,ciDistAllRoot,None,,,,,,
Relay Model,NPS Pickup Multiplier,ciDistAllRoot,None,,,,,,
Trip 1,Negative Phase Sequence,ciDistAllRoot,None,,,,,,
Trip 1,NPS Instantaneous Multiplier,ciDistAllRoot,None,,,,,,
Trip 2,Negative Phase Sequence,ciDistAllRoot,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,ciDistAllRoot,None,,,,,,
Trip 3,Negative Phase Sequence,ciDistAllRoot,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,ciDistAllRoot,None,,,,,,
Trip 4,Negative Phase Sequence,ciDistAllRoot,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,ciDistAllRoot,None,,,,,,
Relay Model,NPS Setting Current,ciDistAll,None,,,,,,
Relay Model,NPS Pickup Multiplier,ciDistAll,None,,,,,,
Trip 1,Negative Phase Sequence,ciDistAll,None,,,,,,
Trip 1,NPS Instantaneous Multiplier,ciDistAll,None,,,,,,
Trip 2,Negative Phase Sequence,ciDistAll,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,ciDistAll,None,,,,,,
Trip 3,Negative Phase Sequence,ciDistAll,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,ciDistAll,None,,,,,,
Trip 4,Negative Phase Sequence,ciDistAll,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,ciDistAll,None,,,,,,
Relay Model,NPS Setting Current,ciDist,None,,,,,,
