FOLDER,ELEMENT,ATTRIBUTE,,,,
default,L-Td Ph,dat_src,None,,,
default,L-Td Ph,dataExtDesc,None,,,
default,L-Td Ph,dataExtUnit,None,,,
default,L-Td Ph,fold_id,None,,,
default,L-Td Ph,for_name,None,,,
default,L-Td Ph,gnrl_modby,None,,,
default,L-Td Ph,gnrl_modif,None,,,
default,L-Td Ph,iSchemeStatus,None,,,
default,L-Td Ph,iout,None,,,
default,L-Td Ph,loc_name,None,,,
default,L-Td Ph,outserv,ON,,,
default,L-Td Ph,pSwitch,None,,,
default,L-Td Ph,root_id,None,,,
default,L-Td Ph,typ_id,None,,,
default,L-Inst Ph,AttributeType,None,,,
default,L-Inst Ph,cDisplayName,None,,,
default,L-Inst Ph,cUserDefIndex,None,,,
default,L-Inst Ph,charact,None,,,
default,L-Inst Ph,chr_name,None,,,
default,L-Inst Ph,ciDist,None,,,
default,L-Inst Ph,ciDistAll,None,,,
default,L-Inst Ph,ciDistAllRoot,None,,,
default,L-Inst Ph,ciDistRoot,None,,,
default,L-Inst Ph,ciEarthed,None,,,
default,L-Inst Ph,ciEnergized,None,,,
default,L-Inst Ph,ciLater,None,,,
default,L-Inst Ph,ciOutaged,None,,,
default,L-Inst Ph,cpArea,None,,,
default,L-Inst Ph,cpBranch,None,,,
default,L-Inst Ph,cpFeed,None,,,
default,L-Inst Ph,cpGrid,None,,,
default,L-Inst Ph,cpHeadFold,None,,,
default,L-Inst Ph,cpMeteostat,None,,,
default,L-Inst Ph,cpOperator,None,,,
default,L-Inst Ph,cpOwner,None,,,
default,L-Inst Ph,cpSite,None,,,
default,L-Inst Ph,cpSubstat,None,,,
default,L-Inst Ph,cpSupplySubstation,None,,,
default,L-Inst Ph,cpSupplyTransformer,None,,,
default,L-Inst Ph,cpSupplyTrfStation,None,,,
default,L-Inst Ph,cpZone,None,,,
default,L-Inst Ph,dat_src,None,,,
default,L-Inst Ph,dataExtDesc,None,,,
default,L-Inst Ph,dataExtUnit,None,,,
default,L-Inst Ph,fold_id,None,,,
default,L-Inst Ph,for_name,None,,,
default,L-Inst Ph,gnrl_modby,None,,,
default,L-Inst Ph,gnrl_modif,None,,,
default,L-Inst Ph,iSchemeStatus,None,,,
default,L-Inst Ph,iout,None,,,
default,L-Inst Ph,loc_name,None,,,
default,L-Inst Ph,outserv,ON,,,
default,L-Inst Ph,pSwitch,None,,,
default,L-Inst Ph,root_id,None,,,
default,L-Inst Ph,typ_id,None,,,
default,L-Td Earth,AttributeType,None,,,
default,L-Td Earth,cDisplayName,None,,,
default,L-Td Earth,cUserDefIndex,None,,,
default,L-Td Earth,charact,None,,,
default,L-Td Earth,chr_name,None,,,
default,L-Td Earth,ciDist,None,,,
default,L-Td Earth,ciDistAll,None,,,
default,L-Td Earth,ciDistAllRoot,None,,,
default,L-Td Earth,ciDistRoot,None,,,
default,L-Td Earth,ciEarthed,None,,,
default,L-Td Earth,ciEnergized,None,,,
default,L-Td Earth,ciLater,None,,,
default,L-Td Earth,ciOutaged,None,,,
default,L-Td Earth,cpArea,None,,,
