relaysettingid,nameenu,actualvalue
E267B017-3E7F-46E4-9A30-48428C65EF45,Ratio I_1,800.0
70B67AB7-5EC8-46ED-BCB2-537EADAEC198,Isec_1,5.0
B6A35BB8-D3D4-44B5-A9F2-168D262C37B0,Isec_1,5.0
63F6A5E1-9D49-435F-B09D-E94AE11C9DA6,Ratio I_1,80.0
EC382E8B-3105-4743-9407-A016FE2CCB79,Ratio I_1,120.0
69E0B699-BE5D-4D9F-AF41-EF604A4E019A,Isec_1,5.0
29E3CAA5-8B60-4084-805E-C671445C7FBF,Ratio I_1,160.0
AA21DBF0-D67C-4BFA-BC08-F378079F203B,Isec_1,5.0
0A4D04FB-1EC7-4BFE-9D86-E51D3EE368BA,Isec_1,5.0
C7C5081C-DA9C-4FF9-9A63-5A267D8B5BB0,Ratio I_1,80.0
A1FF0F0B-50EE-4202-9BD4-B0FAF4C179CC,Iprim_1,800.0
20F66AD4-88AB-4E2B-809D-9EEBFEC04E5B,Ratio I_1,40.0
2B490206-A585-40CF-AD4E-7E136E667FE4,Iprim_1,1600.0
2439081C-7B4B-44F2-8BEA-A07639022B7B,Ratio I_1,240.0
95196CD8-EF30-405F-813B-E6C906A293F7,Ratio I_1,160.0
4ADC2546-460A-4BED-96B6-9DA66018383B,Ratio I_1,60.0
CE862F8A-378A-428D-9433-9FE16A1C304C,Isec_1,5.0
39660772-DAF5-4E0C-B618-582F427FEB64,Isec_1,5.0
73E24ED7-686E-47CB-B962-0E00E1CBE3E1,Ratio I_1,120.0
9C109ADE-58D0-4C3C-A663-215491D6C231,Isec_1,5.0
C6483813-80E3-428A-A1D9-31AF9062A894,Isec_1,1.0
C1ABD8A9-9EB7-4A22-8F74-0D5DDBD55361,Ratio I_1,120.0
3912C522-FF25-4C31-AE2F-956EE4F17541,Ratio I_1,80.0
91A21AFB-1949-40C8-B841-4225A6768E65,Ratio I_1,1000.0
52AB10B7-0E93-438C-9DCF-400C7FB4B1F0,Iprim_1,400.0
AA96035A-07B8-4C4E-A9D2-8416FDFB5390,Isec_1,5.0
1240FBA1-CE4A-43F5-97B3-13957BD56757,Iprim_1,2000.0
EBDA123C-CB87-414D-A365-2387828B215E,Ratio I_1,60.0
6B307CC6-2314-4CDA-873D-B63F56C6D697,Isec_1,1.0
A846D8F9-031C-4B01-B52A-7BEF6BDBCAC9,Iprim_1,400.0
02BF97C3-157D-4D1C-B33B-CD2E3A5BD7D7,Ratio I_1,80.0
BA92A80F-DD33-4E6C-8993-41BB3AC44432,Isec_1,5.0
CA1C53EC-D6D5-4639-8D9B-C82040EE951F,Isec_1,5.0
771C7A30-F7DE-4B14-A747-C3F530C5FAED,Ratio I_1,80.0
E60288F5-A8A0-40CC-B0F9-00CA20E76AE1,Iprim_1,300.0
50E045AE-5C49-4709-A8B3-2979E5C401FE,Isec_1,5.0
ACA454A5-8123-4324-B782-250286A1AD12,Iprim_1,400.0
43E956A7-8B32-4B28-916A-0954BEB9EA2C,Ratio I_1,1200.0
0041360B-1BE3-472D-8DB6-09F598EA9741,Iprim_1,600.0
A72451D4-CEF8-4A85-AF40-B7FA68B482ED,Iprim_1,400.0
B31C2255-1A2F-43D0-9020-0A71100C0FCF,Ratio I_1,80.0
EF330DA0-15D0-42E3-BE6B-14FAF650300B,Ratio I_1,160.0
C4A15D33-C3A9-4151-B080-D9E2FC700BBB,Isec_1,5.0
C30FAC41-40AE-4A67-8BEC-44B9B3C5BEB4,Isec_1,5.0
BE5ADB78-DAA9-4666-A1D9-705115AE1980,Ratio I_1,60.0
AA7E68B9-244F-45EF-9237-EBF56576D377,Iprim_1,300.0
194A1494-1D93-4DD8-A805-80DB8451BCFD,Isec_1,5.0
E32BA7FE-7226-4451-BCA6-A428ED545DAF,Isec_1,5.0
1593C847-D08D-4048-A39B-0A8E4422261D,Iprim_1,1600.0
B5F72E99-D6CE-4C17-8462-AF4E13D035B9,Iprim_1,2000.0
1D292979-70DE-45EA-8C8F-8396534B9E4A,Iprim_1,3000.0
41CC6965-A2A7-44C0-801A-59B3661E7EAD,Isec_1,5.0
F8539D4D-70A7-4206-8C2E-BDD84ACE96A5,Isec_1,5.0
1B17BB1B-18F4-4372-A993-EECB2C0E6E98,Ratio I_1,160.0
966C3D6E-A098-4B87-A83B-14C5802FFE88,Iprim_1,500.0
86A63A75-7649-4EF8-AE97-62098E35A4C2,Isec_1,1.0
70DFA2A6-C7AD-45A4-9910-4774ACB38F35,Isec_1,1.0
1A1E9C87-EAF5-44DB-B565-6CB0E52BB06D,Ratio I_1,10.0
DFE7B6E7-6DEE-4CCB-8418-451FF781A2D7,Isec_1,1.0
ABA70232-57AF-4F1F-B465-B7ECA9CE59C6,Ratio I_1,1600.0
1CB6A5F8-EDD9-4962-9611-D7ED4BAF6F08,Isec_1,1.0
E80532D8-E2C8-4EA6-A2AF-2A1CF02F4B15,Isec_1,5.0
A5506F3F-7B37-4276-B53B-EBE25508FA1C,Ratio I_1,120.0
D65A210E-23BD-486D-A910-2371AE80D56A,Isec_1,5.0
094A5929-5C93-4C7A-8368-B71CEABA7883,Iprim_1,400.0
53046281-2FFA-410B-A0BF-2BBBB588FF1A,Isec_1,5.0
CC24448F-F503-4CF5-8AC0-F0238BE5FD71,Iprim_1,200.0
9D42E3A7-E09B-4E85-9E56-A6A4AB445700,Isec_1,1.0
90FCA362-FCE9-4DFA-9D0E-6A24CB16EC44,Isec_1,5.0
A033CB79-8921-4E42-B812-14C7C712D432,Isec_1,5.0
BAC47212-F317-4BB8-B94F-8CC320FF7903,Iprim_1,400.0
81472769-E224-4FB3-9B4C-3B38B3B4BF02,Iprim_1,1000.0
E58BAD48-B930-4A9B-9822-C0BB68315E0D,Ratio I_1,80.0
D2C6665D-AAF0-448D-AB5C-68C0E3DCE4FC,Iprim_1,400.0
091AEF87-B5C8-4A4E-B876-A4F8C21126B4,Ratio I_1,2000.0
0CA08FC5-379E-4411-A2A6-28BD9A589CBE,Isec_1,5.0
A5C54B12-4E78-4FFE-9224-DD9B3024D4D8,Ratio I_1,2000.0
8E125926-5F42-4CC3-9C01-5987158F36DC,Iprim_1,2000.0
03900D59-0D13-45A9-8CBF-32858C10AF7B,Isec_1,5.0
E58BAD48-B930-4A9B-9822-C0BB68315E0D,Iprim_1,400.0
906D0157-F081-499F-87EF-E2C8D4B5C180,Iprim_1,400.0
0D9A0CDA-5684-4E79-A7DE-A8BEA54C406F,Isec_1,5.0
0D9A0CDA-5684-4E79-A7DE-A8BEA54C406F,Iprim_1,600.0
1C615C6B-27F7-4721-BDDD-7309786A0F79,Ratio I_1,80.0
D9AC7D97-59B2-43EE-8E37-1466D52CCC2E,Ratio I_1,120.0
C77E8445-C013-4352-A2DC-8F4B68D5B3EF,Iprim_1,600.0
69040213-D63D-4E1D-8C36-CD37A50EA456,Ratio I_1,80.0
9B83ADCB-1609-48B2-8111-4A56D4E3DB3D,Isec_1,5.0
69040213-D63D-4E1D-8C36-CD37A50EA456,Isec_1,5.0
9B83ADCB-1609-48B2-8111-4A56D4E3DB3D,Ratio I_1,80.0
5E9A7718-2099-4F5B-B3AB-68AAC7346277,Isec_1,5.0
CF39BC65-35B2-44BD-8059-00717710CA96,Iprim_1,600.0
A4166A9D-D6AC-4BD2-988C-2A9020FBFA04,Ratio I_1,120.0
A48DAEAB-E2CD-4BA5-A71F-3B9E913EC8A3,Iprim_1,600.0
7ED19F66-6FD6-44ED-8F5D-4147B2C6FD01,Isec_1,5.0
EFBC60F1-F9A6-4970-935F-0CC8E91FED30,Iprim_1,600.0
780D8D5E-B407-440F-A7C5-0186F1D750F1,Ratio I_1,120.0
CE9AC495-1D31-4879-B08A-CE883E19AC18,Isec_1,5.0
6AEAE8AA-B8A4-497B-9252-7C113BA8C683,Ratio I_1,60.0
36115FB8-E7A3-44B3-9525-08B89E5D28ED,Isec_1,1.0
C1E1DAEB-2CCE-4152-AF8A-9C203AB94388,Isec_1,5.0
4F790763-BC8F-43CF-9831-17AE6752588A,Ratio I_1,80.0
ADED3DD4-F313-495B-AFBB-272E2868AC0F,Isec_1,5.0
684892BC-95CF-497B-B98E-CBBC5B213381,Isec_1,5.0
B129CD13-9AC4-4637-BF2B-D8D3B3A2CA40,Isec_1,5.0
08A39CC2-9298-47F6-A8DB-949D610954C5,Ratio I_1,80.0
59AA1770-7566-4596-B5D6-521CEB1D47D6,Ratio I_1,80.0
2B0E739E-BFBF-4AE8-9947-EE8D654C6C11,Isec_1,1.0
59AA1770-7566-4596-B5D6-521CEB1D47D6,Iprim_1,400.0
68FF01B1-32BD-4B25-A20E-D83BBA344264,Ratio I_1,80.0
1C615C6B-27F7-4721-BDDD-7309786A0F79,Iprim_1,400.0
F374BBF4-BDF0-4683-B765-3284D10206A7,Isec_1,5.0
59AA1770-7566-4596-B5D6-521CEB1D47D6,Isec_1,5.0
03900D59-0D13-45A9-8CBF-32858C10AF7B,Ratio I_1,80.0
D2C6665D-AAF0-448D-AB5C-68C0E3DCE4FC,Ratio I_1,80.0
091AEF87-B5C8-4A4E-B876-A4F8C21126B4,Isec_1,1.0
C559A576-5773-4962-964C-924B5D8DABF6,Isec_1,1.0
03900D59-0D13-45A9-8CBF-32858C10AF7B,Iprim_1,400.0
864F631A-8BFC-44BA-B650-A0A464CAF93E,Ratio I_1,80.0
8BCAE765-797A-4884-875B-B379A059FA9B,Iprim_2,400.0
8BCAE765-797A-4884-875B-B379A059FA9B,Ratio I_2,80.0
8BCAE765-797A-4884-875B-B379A059FA9B,Isec_2,5.0
7E1ED5A4-7B39-4D9A-86C3-4168C6A4F059,Isec_1,5.0
445225CB-6037-426F-959D-D584E81BFAD0,Iprim_1,600.0
772D31AE-9681-4927-B14D-88C6C4342AF9,Isec_1,5.0
CAF940A7-0EAA-44B9-9263-5ADF01ED75F9,Isec_1,5.0
772D31AE-9681-4927-B14D-88C6C4342AF9,Iprim_1,400.0
B6A43869-F760-40F6-B208-FA772F820790,Isec_1,1.0
283ED635-41A6-4D39-9853-2A27EE26CF0D,Iprim_1,400.0
0C32C748-221F-4DD1-B407-2430058F24C4,Iprim_1,400.0
9E2F015B-5AC0-4833-A84E-73860F96EFDC,Iprim_1,400.0
3158E157-CB4E-4ECF-B5A2-D98FBD490240,Iprim_1,800.0
4659EAD8-FAC0-42D7-A034-7699E0995249,Ratio I_1,120.0
AE06F4B1-1330-4C6D-9964-CCE28D573887,Ratio I_1,80.0
B6DED1BA-90E0-4FE8-95C4-B97AF50332B8,Iprim_1,2000.0
073C2A38-57F9-4D2F-AD35-D991713E29ED,Ratio I_1,80.0
B551A59F-F05F-4551-A1EE-3A31F5129227,Ratio I_1,80.0
3E0E911E-D5B0-4CC2-A4DD-09298BA08998,Iprim_1,2000.0
EC6B934C-8C14-4D76-9FFC-B7AFB2D40132,Ratio I_1,80.0
D68F051E-3F7A-42D8-8A54-535E7917EEAC,Isec_1,5.0
6BDD5D53-738E-4FF0-946A-A9363842B8F7,Isec_1,5.0
65291018-E366-4BA4-96C3-09BE9A57C2B5,Isec_1,5.0
3C3FFBEC-A9A6-4F0D-AFDE-AE2E569FCD10,Isec_1,5.0
819796F5-328E-42AB-BBCF-33D82427655E,Iprim_1,600.0
3D22358C-FDCD-45B8-BE9A-69EFE7749E20,Isec_1,5.0
E7FBED92-B970-4D4C-9B7E-6B3AE28FB1E1,Iprim_1,1000.0
C19B04B2-B663-41DE-AD6F-C57CBBDB63F5,Ratio I_1,500.0
DF5F1A64-942F-431F-A73A-043CADE4E889,Isec_1,5.0
EEEA3F8A-4DCB-422C-8BE5-5904CCF66755,Isec_1,5.0
184426BE-7ACD-4F5A-B90B-CA78DD3FA502,Iprim_1,100.0
DCEE3E63-5E67-4205-A26E-D63A32A7375F,Ratio I_1,60.0
4FCD1E2D-8B64-4926-BA83-924EA1430406,Ratio I_1,200.0
D877CFDC-5EF6-494A-9382-231E6170FF03,Isec_1,5.0
6827C7CB-EB8D-40BB-B3C7-4570C5E78344,Ratio I_1,80.0
79E609E3-263C-48B9-A6CE-E6CDD2798F4A,Isec_1,5.0
5359D38D-9551-46C9-8F72-6106275E0403,Isec_1,5.0
3BBBCB5B-8F8F-45B8-B67E-821B66DA85BC,Isec_1,5.0
CC1AF481-DC0F-44A6-AF94-3BFF25913D94,Isec_1,5.0
541E022B-3174-4999-971A-838555C5C661,Ratio I_1,120.0
45B98FF2-E8CE-4436-9744-CA47DC6F59FA,Ratio I_1,1600.0
7D867F4F-F98C-4A03-9FE2-5E8D89FBA6C6,Iprim_1,400.0
79E3206C-6E1E-41DE-9E3A-89E53576166E,Ratio I_1,400.0
85E2B76A-2893-4299-943E-864201A2C941,Isec_1,5.0
CF2A1771-574D-4ACD-AA10-414E496C97AB,Isec_1,5.0
36018317-B356-4EF9-B42E-67E791670BCD,Isec_1,5.0
C3A32E26-0191-4891-8F73-16E05C013E7B,Iprim_1,400.0
7DBC14BE-EC60-477E-9914-0A18695172AF,Iprim_1,400.0
303D21FD-1297-4CF9-AEFA-1172DCDA4727,Iprim_1,300.0
78DA70A1-8FF1-4079-B7C6-D91178A25174,Ratio I_1,80.0
4ACA7BA6-1244-4414-A7EF-85208F36A855,Isec_1,1.0
1058AEF9-6871-4C6A-9EE6-FD9BD2617CE1,Iprim_1,800.0
4549858C-EFE4-44EB-9341-4E868F4A9D87,Ratio I_1,160.0
FC7B36F7-DA99-456F-B6FF-9D513CE31F93,Ratio I_1,200.0
81391F72-A5A8-4A45-AEB0-88787327DE7B,Ratio I_1,800.0
1FA3AFCB-3AA8-4CCF-A37A-EA3536632D0B,Iprim_1,400.0
7D867F4F-F98C-4A03-9FE2-5E8D89FBA6C6,Isec_1,5.0
A9ED8B38-9DA2-407D-B48F-CD2F5CCFE686,Iprim_1,2000.0
BCEFD84E-5D85-4A15-9B2A-37BFFE6B8F9C,Ratio I_1,400.0
7338EF8C-5DBA-4806-B883-B242DC45106D,Isec_1,1.0
84AD618B-3101-426F-A740-413D4E10E8A2,Isec_1,5.0
8D79B9F5-56EF-4F09-A274-949A2F1638BC,Iprim_1,600.0
B2C8615E-533B-49F0-8EAE-CCE9BA345385,Ratio I_1,2.0
43CE9A16-400F-4529-BCA0-A471BE49FEF0,Iprim_1,400.0
8595616C-3574-4E2D-A7A9-94F42CDDCEE3,Isec_1,5.0
7FA290A4-5C05-4CF6-964A-4E4FA381B1DA,Isec_1,5.0
EB452BE9-C564-4B61-BA09-1E795689DEFE,Isec_1,5.0
68FF01B1-32BD-4B25-A20E-D83BBA344264,Isec_1,5.0
DB203DBC-726E-4DDE-A5B5-6367E9FD8671,Isec_1,1.0
232C4005-AE0B-4255-B95C-649593194723,Ratio I_1,120.0
DD326B29-A298-4357-9512-3E75DFDEB7C2,Iprim_1,600.0
C71CE764-B23B-4691-8D45-B8D582EDD809,Ratio I_1,160.0
A48DAEAB-E2CD-4BA5-A71F-3B9E913EC8A3,Ratio I_1,120.0
9B433685-3855-4BF9-8F73-3CD5860CE176,Iprim_1,600.0
E33E5405-0344-4F47-A952-B9418F13892A,Ratio I_1,60.0
A4166A9D-D6AC-4BD2-988C-2A9020FBFA04,Iprim_1,600.0
D546D43B-D32E-4656-B674-4A1311A33C6A,Ratio I_3,865.05
CF39BC65-35B2-44BD-8059-00717710CA96,Isec_1,5.0
D376114C-30D8-4636-9935-CE5564B57588,Ratio I_1,80.0
58DBC8AE-AC96-492A-8E4D-B6C724D30896,Ratio I_1,120.0
11B04E22-64AC-4B4B-9643-E2710F6FCC5B,Isec_2,5.0
183C9F22-592D-4036-B6E2-5F6160555FAD,Iprim_1,2000.0
E3866F72-3A9D-4E13-BBF0-7F1348858AF7,Iprim_2,400.0
7DB45EA5-E362-45D6-85B3-5D99710E2DBE,Ratio I_1,120.0
57AC6481-8DDF-4B7A-A975-0A3BDB63E7A9,Isec_1,5.0
17BB761A-7DB4-4B39-8575-0B05D58A8636,Iprim_2,400.0
E3808B5D-AF9A-4CF9-8778-0E6316531EFC,Iprim_3,1600.0
E3808B5D-AF9A-4CF9-8778-0E6316531EFC,Isec_3,5.0
8CE4D959-4082-4FA8-8F59-E926019F2CCD,Isec_1,5.0
FB3B2FE2-C68D-4A4F-82FA-21881B30681A,Iprim_1,1600.0
45B98FF2-E8CE-4436-9744-CA47DC6F59FA,Isec_1,1.0
25646928-7ACE-47FC-B679-9BEF3632F8EE,Ratio I_1,400.0
446A4AAC-932F-4215-A0E9-3971D064348D,Ratio I_1,80.0
D5FBDC41-0034-4D68-B5EE-ED283AF686F3,Isec_1,5.0
7C046BA3-EC59-4E5F-A792-6DB773246A36,Isec_1,1.0
58812C57-9763-4710-AF7D-872CB29C4B52,Iprim_1,400.0
5B2DC828-5DF7-4E5A-8388-F92AA7304A3F,Iprim_1,400.0
7ED19F66-6FD6-44ED-8F5D-4147B2C6FD01,Ratio I_1,120.0
5E9A7718-2099-4F5B-B3AB-68AAC7346277,Ratio I_1,120.0
9B433685-3855-4BF9-8F73-3CD5860CE176,Ratio I_1,120.0
7ED19F66-6FD6-44ED-8F5D-4147B2C6FD01,Iprim_1,600.0
E33E5405-0344-4F47-A952-B9418F13892A,Isec_1,5.0
E33E5405-0344-4F47-A952-B9418F13892A,Iprim_1,300.0
B2078E6D-E9E0-4E5D-8FD4-A9BC9E1D4987,Ratio I_1,2000.0
B2078E6D-E9E0-4E5D-8FD4-A9BC9E1D4987,Iprim_1,2000.0
5BFA0C1F-C5F7-42D6-AD7A-6F0B42DA1C81,Ratio I_1,80.0
DD326B29-A298-4357-9512-3E75DFDEB7C2,Ratio I_1,120.0
14A436BC-51A9-443F-A4E2-04A3DED2661E,Iprim_1,600.0
9B433685-3855-4BF9-8F73-3CD5860CE176,Isec_1,5.0
7BD91948-C37F-415F-84E7-264B5D27CD0A,Iprim_1,400.0
7EB60880-37B5-45F0-994D-7D8B29B5D339,Isec_1,5.0
D04DA86C-55C6-48F0-A3E1-2354A351FE3D,Isec_2,5.0
7DB45EA5-E362-45D6-85B3-5D99710E2DBE,Isec_1,5.0
D04DA86C-55C6-48F0-A3E1-2354A351FE3D,Iprim_3,10.0
82413323-B240-4A20-9046-E854A2E3C76E,Isec_1,5.0
E3E35F27-0590-4BAD-8218-60CD913119AE,Ratio I_3,865.05
C1DC211F-85F4-4C3B-9E23-FCD1017A070A,Ratio I_1,120.0
05167ABA-3DCE-429D-8A59-970D65EB4A55,Isec_1,5.0
DB0C9901-E0BE-4160-91D5-BBE64C4ED8B8,Isec_1,5.0
06416731-301E-4DAC-B9F6-984367A5493B,Isec_1,5.0
F565381F-B618-4E00-B696-1678907B9CC8,Iprim_1,400.0
A4F3504F-BD60-4FC3-B4D5-0F57666B5549,Isec_1,5.0
0391D4AD-F250-435B-A47D-9229C6C68EDD,Iprim_1,1200.0
6E02FC06-D01A-49A8-AE34-9CD933FE94E1,Iprim_1,400.0
712373AC-E143-4F5F-A22A-518E29BEB7FB,Isec_1,5.0
6253A9FF-6680-47CA-8736-2716656D9B1C,Isec_1,5.0
67E39C47-8EFF-41A7-86D2-87841CD07A28,Isec_1,1.0
D65CB9A5-3925-4F86-85F6-49F94BD618CA,Ratio I_1,80.0
E3458F83-4CC5-4700-839E-EF97A8C6FBBF,Iprim_1,10.0
C73EE69D-78E1-4C6C-B105-AF805F68D000,Ratio I_1,1200.0
88FA52C1-02E7-464C-A976-CF40EF2CF76D,Iprim_1,800.0
85D26A7C-6819-4F09-8BA1-CE4A34ECC317,Isec_1,5.0
F008C93F-8696-45EE-A425-4F2F8A16644B,Ratio I_1,80.0
9DBE3D66-8AC6-4AAE-BCDE-D68D5A12B97D,Ratio I_1,60.0
3E65A582-25BC-4BBF-A83D-0B36A89D16E7,Ratio I_1,120.0
48D26F85-F578-492C-A5FD-AD7E7DF13352,Isec_1,5.0
724E68FD-C0EF-4809-BCDB-C14050255D88,Ratio I_1,160.0
9AE8DB00-0265-420A-B31C-EABEA0D1D88D,Ratio I_1,80.0
D36A0EEB-CBF5-4365-98E7-EE59F4C7EB93,Ratio I_2,80.0
02573310-0910-4BE8-9273-C15B4C747533,Iprim_2,400.0
445225CB-6037-426F-959D-D584E81BFAD0,Isec_1,5.0
7917185C-458B-42B8-B11F-357F4D23EF61,Ratio I_1,120.0
5BFA0C1F-C5F7-42D6-AD7A-6F0B42DA1C81,Iprim_1,400.0
5BFA0C1F-C5F7-42D6-AD7A-6F0B42DA1C81,Isec_1,5.0
1BE21D76-DBA0-42A1-AC96-19D470232820,Ratio I_1,80.0
99E6FDA2-D823-4877-A7AB-D9F3C11EBCFA,Ratio I_1,400.0
2B32D53D-88D7-4CD3-9806-D012B8F5A461,Ratio I_1,400.0
A4166A9D-D6AC-4BD2-988C-2A9020FBFA04,Isec_1,5.0
C71CE764-B23B-4691-8D45-B8D582EDD809,Iprim_1,800.0
232C4005-AE0B-4255-B95C-649593194723,Iprim_1,600.0
445225CB-6037-426F-959D-D584E81BFAD0,Ratio I_1,120.0
AF3D775B-BE70-411C-A4A8-8809D3FCCB72,Iprim_3,2000.0
9B92993D-7E84-430C-BCC5-F04E1E5F40B7,Iprim_1,400.0
55F5CC93-28D2-4E68-94A6-3169BC5DCC25,Isec_1,5.0
183C9F22-592D-4036-B6E2-5F6160555FAD,Isec_1,5.0
81AD9E80-EABE-4B94-9EA1-14065D9FF53B,Ratio I_1,80.0
7BD91948-C37F-415F-84E7-264B5D27CD0A,Isec_1,5.0
1AAE2AB7-19C6-42F2-891A-1045875A1ADD,Ratio I_1,400.0
8C7E37F2-FB66-4C69-B9B2-EA3A1A9FFDC6,Ratio I_1,400.0
AA20C1A0-38D9-43B3-BC22-DB2B2B072CB8,Ratio I_1,80.0
4FE7F4DF-5057-4070-812B-54BA3F3C1DE1,Ratio I_1,160.0
9ABC1E0D-B733-4A40-9133-1D8BDBF976AE,Iprim_1,400.0
D66E79B6-A434-4148-8505-EBBB053C8596,Isec_1,5.0
9F8B990F-06E3-4CC9-901F-2819723439B7,Isec_1,5.0
646CA28C-9B73-4DAC-AB7A-AACA6E004C81,Iprim_1,600.0
CC4C7742-434B-4D1C-A490-4978AD2C5CFE,Ratio I_1,80.0
A6104BC2-80F6-43CE-A614-A2A87F13E5A3,Ratio I_1,1200.0
A94DEB5C-D0D0-4A9A-9B15-A8E92D05E545,Isec_1,5.0
6655492A-7FA4-489F-A3BA-C7A2B3E4F37B,Iprim_1,600.0
4C445A2D-4721-41AB-82A4-441D2AB2D5F3,Iprim_1,400.0
8ECBE196-C02D-4B41-B933-3984AEB34E4B,Isec_1,5.0
43A05C42-0502-4E5A-828D-B37F7D29A58F,Ratio I_1,80.0
F6E7A598-95B4-4B2D-9F78-D80AF656DD84,Isec_1,5.0
57AC6481-8DDF-4B7A-A975-0A3BDB63E7A9,Ratio I_1,120.0
81AD9E80-EABE-4B94-9EA1-14065D9FF53B,Iprim_1,400.0
F6E7A598-95B4-4B2D-9F78-D80AF656DD84,Ratio I_1,80.0
81AD9E80-EABE-4B94-9EA1-14065D9FF53B,Isec_1,5.0
D04DA86C-55C6-48F0-A3E1-2354A351FE3D,Ratio I_3,10.0
D04DA86C-55C6-48F0-A3E1-2354A351FE3D,Isec_3,1.0
AF3D775B-BE70-411C-A4A8-8809D3FCCB72,Ratio I_1,70.0
E3866F72-3A9D-4E13-BBF0-7F1348858AF7,Ratio I_2,80.0
55F5CC93-28D2-4E68-94A6-3169BC5DCC25,Ratio I_1,160.0
7EB60880-37B5-45F0-994D-7D8B29B5D339,Ratio I_1,120.0
47738B9C-EFE4-458C-BB99-D988BDBC2457,Iprim_1,2000.0
26BC2D6A-E9DE-4F7F-8B6E-14E2C3C85359,Isec_1,5.0
367881DA-6A99-414C-8B6C-8347F1EA1278,Iprim_1,400.0
422D2C24-92B3-4326-8D23-D5352498DCE2,Isec_1,5.0
2EAF5E76-1CAB-4004-8DB8-9AF0B4CD621C,Ratio I_1,80.0
AAB0FCA2-4249-4037-A7F9-B1E644A76EC5,Iprim_1,2000.0
780D8D5E-B407-440F-A7C5-0186F1D750F1,Iprim_1,600.0
CAF940A7-0EAA-44B9-9263-5ADF01ED75F9,Ratio I_1,120.0
2BBA6630-00EB-4F00-BC8C-A5401E5E0791,Iprim_1,300.0
3B7EDF99-E0BF-4E6C-AD03-8F6A2F38239A,Iprim_1,600.0
1DE40098-0FB0-4D90-8DEA-D977EC9E8285,Ratio I_1,160.0
58A54154-A5F9-4F32-A7D5-6A4FBC8A7614,Isec_1,5.0
7A49A011-F7B8-4CF7-9FB5-8D28BC7EEACA,Isec_1,5.0
D77F2621-09DA-4C2B-9185-D9369F499A05,Ratio I_1,120.0
8C7F8498-B1F7-416B-8F49-0CD5FB033527,Isec_1,1.0
96A0453B-07D6-4680-B554-1CFAE8164F4A,Iprim_1,400.0
72985DEC-57A8-4C6D-B1DD-E99D2B3181A1,Isec_1,5.0
96B98B55-AB61-4089-8722-CD6256F327F3,Isec_2,5.0
D633EBFF-4BA7-4332-8EAF-910127DB213F,Ratio I_1,160.0
79204912-353A-4EF6-9B6D-3CCB759A5B5E,Ratio I_3,400.0
D633EBFF-4BA7-4332-8EAF-910127DB213F,Iprim_1,800.0
9BC92BC7-EBCC-45E0-9B37-F5A30A5BAF1B,Iprim_1,2000.0
E4A89DA2-809A-4983-9FE2-CB068D35EDAF,Iprim_1,600.0
1AAE2AB7-19C6-42F2-891A-1045875A1ADD,Iprim_1,2000.0
AAB0FCA2-4249-4037-A7F9-B1E644A76EC5,Isec_2,5.0
135309B3-7082-4539-9247-D0B494732C8B,Iprim_1,2000.0
A382DD79-BB06-4CF6-B2CC-89DAA1D7C8DD,Iprim_1,600.0
E028FD66-FEB9-4840-A8A2-E681CFE6D89B,Isec_1,5.0
DCF10C5C-B769-4213-B62D-06DE67A2787C,Iprim_1,400.0
F1021709-DA21-4C49-B990-6C35A8881652,Isec_1,5.0
14ADB6A7-8B6C-4691-A610-9D84FCC486E6,Iprim_1,600.0
363664B2-9CB7-4224-A910-CD57D519C8EF,Ratio I_1,160.0
4AF1A99C-747C-40EF-8566-725E8C70BFD3,Iprim_1,1200.0
0BB434CE-E110-4CF6-B065-55292BCD7424,Ratio I_1,60.0
06396AF4-9C8A-4F78-987C-6E6D14EB7942,Iprim_1,1600.0
84EB853C-C1DE-4B55-90C6-3B1C46AA4176,Iprim_1,400.0
BD93C44B-43CC-41E8-9EE7-E4808500090D,Isec_1,1.0
C8CFF4B0-00AD-445C-9669-E8F29E843C18,Isec_1,5.0
41C51664-A730-46F9-9437-5B1F7D28C997,Isec_1,1.0
1280AD3B-9AB5-4200-8D64-9CF50F5DFD97,Iprim_1,1000.0
5E428E5F-F8AA-4D22-9F28-D50371438048,Isec_3,2.89
1AAE2AB7-19C6-42F2-891A-1045875A1ADD,Ratio I_2,80.0
23EC49CE-2C8A-42E4-819B-194D35DD18E9,Isec_1,5.0
A382DD79-BB06-4CF6-B2CC-89DAA1D7C8DD,Ratio I_1,120.0
C1DC211F-85F4-4C3B-9E23-FCD1017A070A,Isec_1,5.0
CE9AC495-1D31-4879-B08A-CE883E19AC18,Iprim_1,400.0
E6D32A95-1731-4777-9B1F-27A8674411B2,Iprim_1,400.0
E15663A5-2327-4AC3-B27B-D3534C9D95CD,Isec_1,5.0
2A112415-49DD-4A96-8FEC-8ED646BA968C,Isec_1,5.0
70E1328D-3072-4A37-BC30-E16BE808F463,Isec_1,5.0
4AE1A914-5ED0-49D5-8233-658AA38425FE,Iprim_1,800.0
D96B40E5-0409-4444-A32F-E618C8F9BA01,Iprim_1,2200.0
B9AA8F88-21B3-49F5-833F-3AB569A7109A,Ratio I_1,120.0
01722FD9-C4A1-401F-BC3D-3BD4042AD3DE,Iprim_1,300.0
8853B99A-DCED-4B17-8095-DAEE1132B38B,Iprim_1,600.0
