asset_id,equip_no,plant_no
50064990,000002080725,GS-63436                      
85172774,000008417995,GS-1411045                    
112636952,000009383737,GS-900348                     
10030041,000002690251,GS-53745                      
10030042,000002690306,GS-53746                      
112625426,000009374133,GS-897997                     
112625467,000009374135,GS-897472                     
21025122,000002472034,GS-73638                      
112579935,000009332263,GS-894788                     
112707271,000009439207,GS-906888                     
111861392,000008892370,GS-850316                     
111660190,000008771387,GS-801187                     
111660195,000008771388,GS-808536                     
111659101,000008770836,GS-802769                     
111659914,000008771236,GS-808714                     
103227761,000008637190,GS-787663                     
85336225,000008590459,GS-1531604                    
85338317,000008591879,GS-1533521                    
112650380,000009395696,GS-901322                     
112647398,000009393986,GS-901177                     
112647421,000009394012,GS-901524                     
83887608,000006470198,GS-502000                     
112651062,000009396145,GS-901622                     
112475080,000009227981,GS-884564                     
111777184,000008848862,GS-819156                     
112279673,000009041364,GS-863706                     
112169837,000008990096,GS-857052                     
84704730,000007911944,GS-1165760                    
112717625,000009444624,GS-907264                     
112731985,000009453278,GS-904058                     
84895352,000008077514,GS-1274961                    
84362320,000007629953,GS-923840                     
84894681,000008083666,GS-1273442                    
112728490,000009451058,GS-908572                     
10106084,000002266012,GS-71085                      
84930481,000008110871,GS-1308560                    
112792257,000009491593,GS-3052800                    
112693091,000009428094,GS-904552                     
10130180,000002683338,GS-71700                      
10105789,000002787826,GS-70939                      
84894020,000008075998,GS-1272240                    
85182354,000008431556,GS-1431605                    
85067279,000008244983,GS-1366640                    
50079612,000002389470,GS-81828                      
60001883,000002230164,GS-52522                      
10030432,000002795889,GS-53969                      
111815464,000008872195,GS-823200-0001                
112701689,000009434947,GS-906668                     
10029287,000002820501,GS-53180                      
84571641,000007724670,GS-1080080                    
112616401,000009364955,GS-898482                     
112649694,000009395199,GS-901990                     
112644253,000009390994,GS-901132                     
50061944,000002319257,GS-80868                      
111931641,000008918197,GS-855067                     
111932607,000008918230,GS-855509                     
60000191,000002390804,GS-65005                      
30061812,000002540117,GS-56740                      
112230636,000009016643,GS-861564                     
112244634,000009024983,GS-862338                     
84883282,000008070997,GS-1261200                    
112466247,000009218061,GS-883344                     
112701047,000009434598,GS-906486                     
112626507,000009374787,GS-899324                     
112634391,000009381782,GS-929668                     
10128265,000002746674,GS-791733                     
112653104,000009397153,GS-901631                     
84165748,000007032423,GS-751124                     
84350310,000007610366,GS-910400                     
84292070,000007263399,GS-852560                     
84259167,000007181827,GS-826880                     
50067271,000002170233,GS-63725                      
112573853,000009325310,GS-894652                     
112686904,000009422534,GS-875693                     
50066910,000002863327,GS-63688                      
50061222,000002596673,GS-80725                      
85104640,000008268820,GS-1382162                    
112517852,000009273428,GS-888750                     
80118248,000002719961,GS-68436                      
21006283,000002744504,GS-54599                      
21025244,000002137454,GS-73756                      
21023496,000002523537,GS-72502                      
21023960,000002511583,GS-72820                      
112241839,000009023360,GS-862262                     
40198858,000002093409,GS-58369                      
40198963,000002093716,GS-58378                      
10130177,000002683165,GS-71698                      
84895892,000008078041,GS-1275441                    
84688333,000007890835,GS-1147680                    
21025125,000002472171,GS-73641                      
111799658,000008861100,GS-821986                     
21008973,000002591872,GS-54837                      
111817241,000008873878,GS-823473                     
111822762,000008878728,GS-823781                     
50063719,000002248137,GS-63225                      
111800241,000008862889,GS-822262                     
111798309,000008860301,GS-821033                     
111804331,000008864373,GS-822460                     
84939675,000008122036,GS-1321840                    
111802123,000008862879,GS-822318                     
111496593,000008651646,GS-788734                     
111518041,000008668021,GS-792142                     
111518054,000008668017,GS-792144                     
84907989,000008088551,GS-1289283                    
80114073,000002728523,GS-68124                      
10029632,000002808261,GS-53435                      
84509531,000007623740,GS-1023522                    
84398446,000007630049,GS-950480                     
50084573,000002112670,GS-64533                      
84472296,000007630011,GS-1002560                    
50067530,000002854996,GS-63790                      
112236993,000009019860,GS-862182                     
112239606,000009022177,GS-862433                     
111660613,000008771604,GS-808572                     
111662281,000008772906,GS-808992                     
40212695,000002308375,GS-61762                      
40202131,000002075296,GS-59178                      
50070058,000002777674,GS-81225                      
10039376,000002272411,GS-70815                      
40198295,000002089553,GS-58257                      
40198685,000002092336,GS-58337                      
40197658,000002541510,GS-58131                      
50070867,000002723920,GS-81345                      
50070827,000002722176,GS-81334                      
50070841,000002722729,GS-81339                      
112804202,000009502110,GS-904378                     
85007576,000008222011,GS-1353920                    
10029307,000002304585,GSE1.43.2ELA                  
84840954,000008039601,GS-1235848                    
21013076,000002210119,GS-55156                      
111541175,000008681797,GS-794602                     
84904539,000008086517,GS-1286720                    
112413126,000009168808,GS-877936                     
111634625,000008751939,GS-796031                     
112774208,000009478436,GS-912046                     
112681694,000009419349,GS-904276                     
111750776,000008832373,GS-817582                     
50064136,000002243148,GS-63298                      
60001472,000002274294,GS-66017                      
112357153,000009112384,GS-871782                     
84208406,000007263447,GS-791200                     
84182527,000007066293,GS-763521                     
84191002,000007263389,GS-772320                     
84176964,000007055420,GS-716729                     
84219647,000007263373,GS-797040                     
84170082,000007039293,GS-682807                     
84297176,000007263406,GS-858402                     
84177658,000007056162,GS-760402                     
112511495,000009266808,GS-887729                     
112559499,000009312340,GS-893070                     
112622354,000009371449,GS-899352                     
82901324,000005922903,GS-357440                     
10130135,000002682077,GS-71687                      
10130120,000002681687,GS-71682                      
82604654,000005567791,GS-245280                     
50073367,000002742713,GS-81683                      
112814215,000009511758,GS-916426                     
112641728,000009399413,GS-901100                     
112514520,000009270107,GS-927988                     
112270432,000009031735,GS-863542                     
112271131,000009032122,GS-863598                     
112726234,000009449658,GS-908458                     
112704410,000009437046,GS-906790                     
112631368,000009378856,GS-894911                     
112735434,000009455090,GS-907240                     
112735431,000009455089,GS-907241                     
112808494,000009506349,GS-916424                     
111548104,000008687564,GS-795828                     
50080202,000002393601,GS-82035                      
112664422,000009406319,GS-903224                     
111944979,000008918761,GS-855562                     
40213036,000002642249,GS-61981                      
112689658,000009425365,GS-882672                     
21025092,000002470299,GS-73608                      
21021510,000002419407,GS-55285                      
25267756,000002118879,GS-74589                      
21022568,000002532344,GS-55653                      
111691695,000008793516,GS-1886560                    
84505710,000007617720,GS-1034001                    
50062569,000002134028,GS-80936                      
112478964,000009231047,GS-885076                     
84427539,000007445523,GS-972889                     
21023248,000002176772,GS-807422                     
40198669,000002092239,GS-58334                      
84902546,000008085577,GS-1262963                    
84894462,000008076466,GS-1273200                    
10129300,000002736178,GS-71536                      
84020579,000006794794,GS-643123                     
84890647,000008074788,GS-1268320                    
84900980,000008083269,GS-1261201                    
84901037,000008083368,GS-1282800                    
83891206,000006671654,GS-507203                     
84483102,000007630030,GS-1011842                    
21025289,000002460012,GS-73793                      
111802523,000008863000,GS-822126                     
112761860,000009469777,GS-899169                     
10102587,000002275562,GS-70910                      
112743044,000009459051,GS-904531                     
84166623,000007033229,GS-752560                     
84884507,000008072361,GS-1260163                    
111802290,000008862912,GS-822166                     
111716849,000008808660,GS-814252                     
111542385,000008682756,GS-795819                     
111545357,000008685451,GS-796166                     
111541167,000008681820,GS-794624                     
111542384,000008682718,GS-795827                     
82568868,000005319555,GS-214485                     
10030405,000002303821,GS-53952                      
10130133,000002682036,GS-71686                      
40201983,000002072109,GS-59087                      
84907807,000008088225,GS-1288962                    
111662722,000008773300,GS-809146                     
112543936,000009297786,GS-890000                     
112363365,000009117180,GS-870393                     
112506425,000009258958,GS-887652                     
60001846,000002228781,GS-52514                      
112240358,000009022547,GS-862388                     
112154491,000008976182,GS-856996                     
111647200,000008761656,GS-807480                     
40214812,000002562671,GS-62655                      
21007333,000002749043,GS-54678                      
10030390,000002303346,GS-53941                      
40222426,000002467660,GS-80249                      
10039319,000002272376,GS-70814                      
50069629,000002785768,GS-81185                      
40204783,000002412117,GS-61026                      
10030359,000002303224,GS-53938                      
10038588,000002272225,GS-70809                      
60000585,000002320816,GS-65346                      
10100148,000002274575,GS-70879                      
84931437,000008112229,GS-1310800                    
84938294,000008120760,GS-1319764                    
84294842,000007263402,GS-856560                     
84893955,000008075949,GS-1271852                    
112304270,000009068324,GS-867248                     
111545977,000008685837,GS-796244                     
112488803,000009242168,GS-886084                     
112414892,000009170765,GS-878350                     
30184445,000002402474,GS-77644                      
112749951,000009463023,GS-909914                     
112768999,000009474436,GS-893691                     
50079360,000002443843,GS-81764                      
111745449,000008828781,GS-817004                     
111751965,000008832905,GS-817556                     
84909165,000008089674,GS-1291442                    
84750184,000007974033,GS-1204080                    
111778500,000008849596,GS-817823                     
111778447,000008849589,GS-817819                     
112366970,000009120951,GS-868832                     
112318348,000009080819,GS-867632                     
112354437,000009110213,GS-869300-0001                
112418632,000009173038,GS-878562                     
111745252,000008828697,GS-816804                     
84125466,000006975644,GS-649522                     
84138984,000006997036,GS-740240                     
30061513,000002261338,GS-56447                      
30061656,000002112454,GS-56586                      
84202100,000007263359,GS-784481                     
10029971,000002687009,GS-53686                      
40202238,000002476353,GS-59252                      
30061629,000002111443,GS-56559                      
84541803,000007673414,GS-1030084                    
84464379,000007630000,GS-995603                     
10029607,000002807467,GS-53419                      
111642611,000008757898,GS-807190                     
111545366,000008685452,GS-796162                     
111647643,000008761842,GS-807913                     
50073704,000002666114,GS-81723                      
85247105,000008502594,GS-1467520                    
84406092,000007625946,GS-956644                     
112703392,000009436483,GS-906512                     
112560985,000009313474,GS-893494                     
85344183,000008597368,GS-781735                     
112270731,000009031842,GS-863006                     
112483712,000009236392,GS-885866                     
112643343,000009390180,GS-901102                     
50080138,000002391209,GS-82013                      
10130202,000002683906,GS-71704                      
50079064,000002447708,GS-81742                      
84413709,000007630020,GS-916242                     
82566396,000005319752,GS-227440                     
84536253,000007666369,GS-1000003                    
84527073,000007652871,GS-1049601                    
84228488,000007263442,GS-804400                     
85254483,000008511523,GS-1464404                    
85254491,000008511525,GS-1464410                    
85254487,000008511529,GS-1464407                    
111857209,000008892151,GS-852154                     
50074680,000002584750,GS-64063                      
84395934,000007630034,GS-948723                     
84930851,000008111233,GS-1309040                    
84920420,000008102465,GS-1301200                    
84920448,000008102471,GS-1301360                    
21002467,000002244490,GS-54246                      
84405080,000007630035,GS-911042                     
110480326,000008646763,GS-789702                     
85259604,000008515996,GS-1474482                    
50067339,000002171948,GS-63744                      
112313564,000009077229,GS-863555                     
85342186,000008594891,GS-1538080                    
111503116,000008656540,GS-790595                     
83974667,000006723100,GS-594082                     
84907933,000008088462,GS-1289121                    
111829380,000008885125,GS-847940                     
25266961,000002456166,GS-74162                      
112178199,000008997390,GS-857916                     
112182382,000008999868,GS-859338                     
84373818,000007613387,GS-937120                     
84909989,000008090913,GS-1293440                    
50079900,000002377507,GS-81887                      
83953071,000006688356,GS-571922                     
112247646,000009027201,GS-862936                     
84895903,000008078028,GS-1275522                    
112354458,000009110217,GS-870208-0001                
112441341,000009195489,GS-881214                     
112401732,000009158066,GS-876670                     
84982993,000008174684,GS-1343680                    
112307051,000009070701,GS-2369920                    
112407197,000009162533,GS-877549                     
112422437,000009176278,GS-878906                     
112428888,000009181902,GS-879768                     
112249921,000009027542,GS-862582                     
112354459,000009110215,GS-869237-0001                
112380960,000009136511,GS-874575                     
112379393,000009133943,GS-874606                     
111931746,000008918201,GS-855066                     
112367696,000009121735,GS-2461761                    
112659576,000009402124,GS-901886                     
84699138,000007904883,GS-1161527                    
112456527,000009209595,GS-882252                     
60001282,000002232129,GS-65879                      
85227925,000008482552,GS-1458960                    
10029684,000002810100,GS-53469                      
85289711,000008547728,GS-1492480                    
40213132,000002645255,GS-62040                      
112245822,000009025910,GS-862456                     
50063350,000002296529,GS-63182                      
10029111,000002815060,GS-53074                      
111756321,000008835927,GS-817904                     
111544620,000008684344,GS-796130                     
111601439,000008727371,GS-802271                     
84237991,000007147708,GS-812640                     
112237248,000009020297,GS-862027                     
112237246,000009020298,GS-862026                     
82679648,000005675752,GS-260883                     
84048951,000006840784,GS-668720                     
85067554,000008245289,GS-1367040                    
21024764,000002159895,GS-73402                      
21024763,000002159860,GS-73401                      
30061627,000002111364,GS-56557                      
30184394,000002400363,GS-77596                      
84895125,000008077306,GS-1274005                    
84470602,000007630006,GS-1001126                    
84016851,000006789424,GS-635930                     
84573832,000007728689,GS-1082009                    
82579611,000005904558,GS-212341                     
84888334,000008074079,GS-1267120                    
111642891,000008758174,GS-806841                     
111675254,000008782819,GS-810382                     
111649483,000008763433,GS-807962                     
50062500,000002132216,GS-80925                      
112569798,000009321566,GS-894264                     
112643884,000009390643,GS-898304                     
84670089,000007867148,GS-1126480                    
84699133,000007904878,GS-1161522                    
21022458,000002205871,GS-55559                      
84900689,000008082820,GS-614092                     
112543301,000009297022,GS-886054                     
112556853,000009309696,GS-893346                     
112573687,000009325214,GS-894678                     
21005224,000002239236,GS-54489                      
111594100,000008721930,GS-798922                     
112709243,000009440301,GS-906764                     
112295859,000009059937,GS-862993                     
50063888,000002112000,GS-63269                      
112275260,000009035807,GS-857630                     
112237836,000009020724,GS-862063                     
112239339,000009022044,GS-862440                     
82558978,000005317327,GS-213761                     
84091964,000006921255,GS-678257                     
84228491,000007263445,GS-804403                     
84416793,000007629964,GS-962968                     
60321959,000002797081,GS-67369                      
10069376,000002272884,GS-70829                      
50073282,000002738955,GS-81677                      
21009621,000002214222,GS-54877                      
84161340,000007026540,GS-123-0001                   
50084112,000002309361,GS-82440                      
84765893,000007979120,GS-1208320                    
50079813,000002435117,GS-81866                      
21025155,000002134036,GS-73669                      
84936270,000008118721,GS-1317281                    
84950754,000008142740,GS-1334400                    
85222512,000008475714,GS-1453440                    
85269076,000008525850,GS-1478880                    
84563316,000007710441,GS-1007362                    
84379097,000007616716,GS-912721                     
112393128,000009148189,GS-875667                     
112346228,000009103427,GS-870542                     
10030076,000002691791,GS-53775                      
111504036,000008657183,GS-791097                     
111501346,000008654903,GS-790840                     
111746762,000008829637,GS-817136                     
112809830,000009508911,GS-916568                     
112305057,000009069007,GS-865771                     
112521705,000009277409,GS-889126                     
84752150,000007976878,GS-1206640                    
111584955,000008713926,GS-800676                     
111902469,000008909281,GS-854409                     
112336853,000009095684,GS-869562                     
111803985,000008864086,GS-822552                     
112312362,000009076206,GS-865825                     
112417481,000009172276,GS-867618                     
112417334,000009172294,GS-867619                     
112417405,000009172296,GS-867620                     
112417459,000009172289,GS-867621                     
112428885,000009181898,GS-879470                     
112381163,000009136759,GS-874394                     
112435465,000009189341,GS-879194                     
112352740,000009108781,GS-871308                     
111763732,000008840573,GS-816412                     
111917765,000008917296,GS-855158                     
111917338,000008917039,GS-855144                     
50082542,000005299338,GS-82217                      
50079898,000002377435,GS-81885                      
111812960,000008870334,GS-822912                     
21022349,000002577855,GS-55493                      
84563959,000007711728,GS-1072320                    
112421891,000009176040,GS-879084                     
112440494,000009194772,GS-880734                     
84822115,000008012621,GS-1228000                    
84983003,000008174697,GS-1343760                    
112347709,000009104436,GS-871070                     
112307649,000009071087,GS-865726                     
84812078,000007995829,GS-1218720                    
112334539,000009093417,GS-869336                     
84832133,000008022949,GS-1235284                    
10029112,000002815104,GS-53075                      
84900603,000008083033,GS-1282085                    
21023619,000002170824,GS-72585                      
84469727,000007630004,GS-1000406                    
60000582,000002320691,GS-65343                      
84674111,000007871451,GS-1130560                    
84674113,000007871453,GS-1130562                    
30184295,000002800640,GS-77532                      
112642237,000009388789,GS-901186                     
60325227,000002838414,GS-67524                      
50063679,000002247035,GS-63215                      
50075302,000002639560,GS-64146                      
84933827,000008114780,GS-1313841                    
85348128,000008601514,GS-1545360                    
40200265,000002086425,GS-58694                      
60001246,000002282744,GS-65852                      
10029130,000002816064,GS-53092                      
40212739,000002309697,GS-61796                      
85221447,000008473897,GS-1452480                    
30143480,000002207067,GS-77286                      
84063299,000006877358,GS-682721                     
112615223,000009363517,GS-898494                     
60001134,000002279315,GS-65791                      
85101356,000008265393,GS-1379521                    
84940572,000008123308,GS-1323124                    
112602202,000009350928,GS-896962                     
10029393,000002307422,GS-53266                      
112288686,000009048582,GS-865334                     
112298721,000009063555,GS-866410                     
112297009,000009061908,GS-865431                     
50067554,000002855815,GS-63797                      
112300282,000009065025,GS-866557                     
111658767,000008770461,GS-807632                     
50065957,000002064441,GS-63559                      
84684482,000007885905,GS-1143602                    
85183210,000008432475,GS-1432324                    
50082778,000002402506,GS-82288                      
21001422,000002640037,GS-54181                      
112306869,000009070621,GS-866928                     
84350337,000007621986,GS-910560                     
21024774,000002160150,GS-73410                      
84246613,000007263412,GS-818080                     
112637399,000009384224,GS-900280                     
112645701,000009392396,GS-901734                     
112648310,000009394281,GS-901626                     
60000144,000002328032,GS-64962                      
10029331,000002305496,GS-53218                      
112571368,000009323094,GS-894280                     
112642575,000009389231,GS-901192                     
84895157,000008077313,GS-1274240                    
50068031,000002200106,GS-63878                      
112249354,000009027446,GS-862554                     
80099867,000002274463,GS-67924                      
84161345,000007026545,GS-713445                     
84161346,000007026546,GS-713446                     
84188595,000007076048,GS-769529                     
10128371,000002748414,GS-71348                      
60001727,000002335975,GS-66203                      
84544961,000007682883,GS-1060800                    
84463946,000007630012,GS-995120                     
111697048,000008796518,GS-812781                     
111694166,000008794984,GS-812534                     
84556677,000007700297,GS-1069840                    
111706042,000008801675,GS-813016                     
111704180,000008800553,GS-812224                     
84494685,000007618565,GS-1023446                    
111698377,000008797226,GS-812784                     
112465134,000009217465,GS-883548                     
112464332,000009216534,GS-879526                     
111684322,000008788291,GS-811348                     
84518855,000007639467,GS-1042961                    
111681497,000008786289,GS-811098                     
84365391,000007629936,GS-927280                     
50082561,000002389149,GS-82224                      
84893369,000008083563,GS-1271522                    
85308217,000008565142,GS-1508162                    
10105920,000002791507,GS-71003                      
85162085,000008416396,GS-1413761                    
85184721,000008434276,GS-1420162                    
50063865,000002252327,GS-63258                      
112479465,000009231428,GS-884969                     
60307103,000002185219,GS-52578                      
10029856,000002134435,GS-53597                      
112568097,000009319920,GS-894278                     
84674112,000007871452,GS-1130561                    
10030031,000002689793,GS-53736                      
112702319,000009435419,GS-906747                     
112292504,000009053345,GS-865480                     
80122051,000002197801,GS-86578                      
82839948,000005828721,GS-316320                     
112741133,000009457842,GS-907404                     
112387335,000009143048,GS-875208                     
82846652,000005852539,GS-320320                     
112335453,000009094533,GS-869710                     
112309210,000009072825,GS-867722                     
82838972,000005827307,GS-315440                     
111739428,000008823794,GS-816482                     
112297491,000009062619,GS-866676                     
85296555,000008555108,GS-1480004                    
85357343,000008611568,GS-1556480                    
40200266,000002086474,GS-58695                      
40200372,000002490801,GS-58762                      
10029139,000002816264,GS-53096                      
21025242,000002137377,GS-73754                      
40196983,000002123098,GS-58032                      
112517854,000009273435,GS-888702                     
112535587,000009289660,GS-888657                     
112500427,000009253818,GS-887196                     
84900184,000008082127,GS-1269362                    
50061548,000002381795,GS-80774                      
112443123,000009197731,GS-881141                     
85215278,000008466101,GS-1448240                    
112611695,000009358994,GS-897900                     
112586609,000009337806,GS-895880                     
112415963,000009171611,GS-878040                     
112416085,000009171617,GS-877922                     
112586610,000009337807,GS-894061                     
111687755,000008791143,GS-809450                     
84884806,000008072596,GS-1264240                    
111595644,000008723177,GS-801498                     
84920333,000008102297,GS-1300803                    
112289262,000009049064,GS-865725                     
112287568,000009050908,GS-864090                     
112285108,000009046745,GS-864982                     
112300144,000009064936,GS-2357440                    
112301792,000009066087,GS-863184                     
111657978,000008769929,GS-808560                     
84916867,000008097629,GS-1297768                    
84917302,000008098127,GS-1298320                    
111809829,000008868427,GS-822702                     
111812520,000008870060,GS-823240                     
111815485,000008872194,GS-823323                     
111815489,000008872191,GS-823348                     
85176676,000008423432,GS-1428960                    
111709927,000008804255,GS-813224                     
111703141,000008799674,GS-813124                     
112396605,000009152106,GS-875396                     
84191524,000007263436,GS-772800                     
84871190,000008062370,GS-1254403                    
112609258,000009356616,GS-897752                     
112601426,000009350453,GS-894269                     
112558831,000009311629,GS-893228                     
112622156,000009371228,GS-898693                     
112611699,000009358998,GS-897902                     
112634861,000009382090,GS-900120                     
84903890,000008086272,GS-896546                     
112611149,000009358635,GS-927152                     
10029978,000002687321,GS-53692                      
112471607,000009223705,GS-884080                     
112272441,000009033529,GS-863099                     
112280049,000009041624,GS-864114                     
112280019,000009041633,GS-863592                     
112268799,000009030400,GS-862656                     
112279645,000009041361,GS-864392                     
112639417,000009385617,GS-900707                     
112667931,000009408933,GS-902960                     
50064330,000002084597,GS-63321                      
50082709,000002400305,GS-82258                      
105044122,000008639813,GS-788292                     
112242641,000009023767,GS-860250                     
84205160,000007128708,GS-787442                     
84370909,000007354729,GS-933441                     
84161988,000007027243,GS-750560                     
50074728,000002586692,GS-64076                      
111705658,000008801265,GS-813082                     
111691496,000008793445,GS-809507                     
111697363,000008796508,GS-812776                     
111693857,000008795459,GS-812288                     
112040268,000008936044,GS821538                      
112386574,000009142366,GS-875320                     
50061648,000002165277,GS-80790                      
84310725,000007268048,GS-873440                     
80115833,000002268019,GS-68257                      
50061687,000002166348,GS-80805                      
112493900,000009247294,GS-886538                     
112492197,000009245803,GS-886592                     
112487703,000009240442,GS-874368                     
112479177,000009231269,GS-885102                     
112464424,000009216576,GS-883390                     
84472534,000007630013,GS-995121                     
40212694,000002308338,GS-900070                     
84697651,000007902967,GS-1159846                    
112446864,000009201115,GS-878011                     
112454389,000009208049,GS-882369                     
85369292,000008622179,GS-1566480                    
85302527,000008564093,GS-777596                     
85308276,000008565266,GS-1480968                    
111739001,000008823573,GS-816430                     
112481854,000009233651,GS-885326                     
112522568,000009278465,GS-889660                     
50064256,000002246639,GS-63313                      
21023469,000002522809,GS-72488                      
50061189,000002595582,GS-80717                      
82564486,000005450699,GS-252129                     
111661744,000008772534,GS-808928                     
50080057,000002382222,GS-81957                      
10029674,000002809707,GS-53462                      
84329532,000007630002,GS-890560                     
50074116,000002658587,GS-63979                      
10128283,000002746928,GS-71320                      
60001695,000002335261,GS-66186                      
50073057,000002486466,GS-81654                      
50073133,000002489762,GS-81660                      
10029174,000002816896,GS-53108                      
111574233,000008705227,GS-798403                     
50080170,000002392338,GS-82029                      
111640721,000008756441,GS-806855                     
111648530,000008762733,GS-807942                     
50075318,000002276465,GS-67995                      
85008812,000008222528,GS-1299204                    
111826395,000008881475,GS-819531                     
85361176,000008615010,GS-1560480                    
21022817,000002201089,GS-55839                      
10029622,000002807870,GS-53427                      
84393557,000007630074,GS-946720                     
84684480,000007885904,GS-1143601                    
10029444,000002308804,GS-53303                      
60003071,000002235575,GS-67049                      
112672508,000009411861,GS-903894                     
60000397,000002291635,GS-65182                      
112698983,000009432625,GS-905038                     
85298302,000008556724,GS-908556                     
50070086,000002778808,GS-81236                      
84251698,000007263439,GS-821200                     
82545633,000006632895,GS-537200                     
84925053,000008106442,GS-1303760                    
84413240,000007612564,GS-961761                     
21002711,000002245683,GS-54277                      
84314111,000007629918,GS-876160                     
21024678,000002478159,GS-73331                      
85286978,000008545448,GS-1489440                    
85285111,000008543511,GS-1487760                    
85310815,000008567356,GS-1483683                    
84175577,000007051205,GS-631204                     
85178973,000008426219,GS-1430403                    
112652642,000009397072,GS-901900                     
112411437,000009167555,GS-877664                     
83850569,000006340475,GS-467605                     
60001884,000002230188,GS-66325                      
50061144,000002594033,GS-80704                      
85332227,000008586140,GS-1526006                    
10132966,000002722672,GS-71955                      
112457960,000009210483,GS-2607683                    
112480835,000009232994,GS-885172                     
112084929,000008944669,GS-849837                     
112292014,000009051677,GS-865780                     
50067392,000002849957,GS-63751                      
112466355,000009218063,GS-882937                     
112084872,000008944648,GS-856574                     
112551708,000009304793,GS-891339                     
111517583,000008667670,GS-791126                     
111517584,000008667674,GS-791130                     
84288244,000007263383,GS-847440                     
85067168,000008244938,GS-1364723                    
50061500,000002380528,GS-80760                      
10129732,000002740892,GS-71610                      
10029171,000002816738,GS-53105                      
10038920,000002272312,GS-70812                      
10030668,000002802103,GS-54086                      
50063133,000002588913,GS-63147                      
82528695,000005185340,GS-416012                     
112289264,000009049056,GS-865724                     
112287637,000009048161,GS-864778                     
80118360,000002720871,GS-68444                      
112309914,000009073927,GS-867388                     
112608845,000009356487,GS-896778                     
112624551,000009373312,GS-899334                     
112521285,000009276712,GS-889323                     
112640481,000009386777,GS-901124                     
50079839,000002436338,GS-81872                      
50068196,000002203826,GS-63896                      
21022974,000005353874,GS-207443                     
40212967,000002691560,GS-61938                      
112472517,000009224692,GS-882670                     
112472553,000009224694,GS-882671                     
84165427,000007032164,GS-751200                     
50072571,000002667920,GS-81569                      
60001947,000002268853,GS-66374                      
50068521,000002802073,GS-81021                      
111536308,000008679645,GS-795354                     
111678026,000008784520,GS-810803                     
60001065,000002241614,GS-65744                      
111674997,000008782671,GS-810628                     
111674741,000008782588,GS-810207                     
10130095,000002681201,GS-71677                      
50068013,000002199567,GS-63873                      
50061130,000002593575,GS-80699                      
21024123,000002163556,GS-72926                      
111678318,000008784639,GS-1920000                    
111674417,000008782301,GS-810496                     
111739006,000008823580,GS-816434                     
111739508,000008823949,GS-816558                     
81649780,000002506145,GS-70272                      
83948251,000006680372,GS-566720                     
82543444,000005321001,GS-240965                     
111640733,000008756495,GS-806888                     
111647788,000008762172,GS-807908                     
111645878,000008760669,GS-807666                     
84563961,000007711732,GS-1072322                    
10029976,000002687225,GS-53690                      
84146469,000007010206,GS-744320                     
85363395,000008617322,GS-1550963                    
85364044,000008617807,GS-1562480                    
111595642,000008723178,GS-801499                     
10029806,000002133201,GS-53559                      
10029613,000002807661,GS-53423                      
10029624,000002807975,GS-53429                      
112498207,000009252354,GS-886718                     
112660805,000009402761,GS-902517                     
112709388,000009440348,GS-930132                     
112374659,000009128467,GS-873456                     
112661307,000009403956,GS-898674                     
112596619,000009346074,GS-896656                     
112459575,000009212109,GS-883130                     
112508774,000009262805,GS-887848                     
85299955,000008557971,GS-1501200                    
112299873,000009064768,GS-799914                     
112299891,000009064781,GS-866177                     
84545319,000007683702,GS-1002249                    
84061455,000006867400,GS-681122                     
84413239,000007612563,GS-961760                     
80114520,000002730577,GS-68163                      
83961161,000006701779,GS-581280                     
84318997,000007630039,GS-874401                     
84587845,000007748800,GS-1096321                    
112650928,000009396084,GS-898815                     
112717146,000009444392,GS-907092                     
112698409,000009458996,GS-906528                     
112699579,000009459035,GS-906664                     
112476996,000009229989,GS-882218                     
112728823,000009451213,GS-2982967                    
112803208,000009502304,GS-915460                     
111706648,000008801955,GS-813570                     
25266018,000002128997,GS-73933                      
10105983,000002792349,GS-71018                      
111832557,000008887647,GS-848004                     
111552790,000008690302,GS-797026                     
112531901,000009286707,GS-890520                     
112539205,000009292997,GS-2749921                    
112443766,000009198157,GS-880800                     
84570343,000007723580,GS-1079040                    
112522204,000009278031,GS-889922                     
112454139,000009207880,GS-882618                     
112520778,000009276067,GS-889076                     
112454282,000009207996,GS-882216                     
112400591,000009157118,GS-876517                     
112294018,000009056581,GS-865517                     
112294039,000009056589,GS-866060                     
112295124,000009059392,GS-860994                     
84324769,000007291397,GS-887042                     
60001033,000002240661,GS-65734                      
85061761,000008243049,GS-1365200                    
80102819,000002277443,GS-68038                      
80100061,000002274769,GS-67933                      
112504291,000009257272,GS-887636                     
112481451,000009233246,GS-885169                     
112442834,000009197519,GS-881298                     
84879434,000008067970,GS-1258881                    
112138918,000008967579,GS-857586                     
81681080,000002385056,GS-94459                      
85156207,000008318829,GS-1408481                    
85156208,000008318848,GS-1408482                    
50061218,000002596514,GS-80723                      
21009629,000002214254,GS-54878                      
50068781,000002109135,GS-81053                      
40207512,000002673748,GS-78977                      
60000082,000002325949,GS-64916                      
40204048,000002419816,GS-60503                      
112583184,000009335379,GS-895028                     
50060553,000002383160,GS-80591                      
112456820,000009209776,GS-881942                     
50062337,000002311120,GS-80900                      
81669264,000002404431,GS-88517                      
111898239,000008907467,GS-854108                     
84140044,000006998860,GS-682805                     
50067279,000002170384,GS-63729                      
