asset_id,equip_no,plant_no
112373305,000009126827,RC-873906                     
112373300,000009126830,RC-873904                     
107933988,000008643820,RC-788682                     
111627561,000008747032,RC-801775                     
83831116,000006293698,RC-410323                     
82549801,000005320518,RC-285681                     
40204114,000002421733,RC-60547                      
10029312,000002304790,RC-53201                      
60002466,000002110063,RC-66591                      
60002179,000002271322,RC-66433                      
60002373,000002273431,RC-66516                      
60002468,000002110141,RC-66593                      
60002518,000002111931,RC-66640                      
84341540,000007314377,RC-866486                     
84356191,000007332799,RC-918960                     
40198645,000002091879,RC-58324                      
50071188,000002842509,RC-81393                      
84663387,000007855877,RC-1117840                    
85303691,000008561394,RC-1503374                    
111528721,000008675212,RC-793547                     
40198417,000002089969,RC-58270                      
111583684,000008713283,RC-799718                     
111698283,000008797213,RC-812445                     
84812549,000007996261,RC-1219440                    
84141971,000007002161,RC-741520                     
84176841,000007053919,RC-660897                     
84292462,000007243004,RC-852882                     
60002550,000002182925,RC-66672                      
85185187,000008434882,RC-1433124                    
111546145,000008686164,RC-795955                     
60330277,000002397991,RC-88692                      
82592281,000006509095,RC-123-0001                   
111583898,000008713326,RC-799688                     
111520890,000008669969,RC-792943                     
112302891,000009067002,RC-866753                     
84540940,000007672602,RC-856270                     
40204179,000002423481,RC-60584                      
84700100,000007906294,RC-1162485                    
84937890,000008120253,RC-1319040                    
84233175,000007143277,RC-807920                     
60002496,000002111228,RC-66621                      
60002413,000002108331,RC-52535                      
112084686,000008944527,RC-856940                     
83869499,000006383093,RC-481292                     
85303683,000008561429,RC-1503368                    
85345478,000008598606,RC-781338                     
21008606,000002590028,RC-54805                      
84173954,000007049423,RC-726242                     
82921123,000005989523,RC-367209                     
84100857,000006936047,RC-717528                     
85292939,000008550805,RC-1495121                    
40203226,000002038518,RC-59901                      
84130386,000006985092,RC-679523                     
82853052,000005858343,RC-321922                     
40207726,000002344971,SC-79067                      
111718021,000008809196,RC-811365                     
111609287,000008733713,RC-803130                     
85352135,000008606107,RC-782062                     
112618427,000009367592,RC-898806                     
84929420,000008109778,RC-1306320                    
112597303,000009346588,RC-896595                     
112443274,000009197816,RC-878664                     
112579937,000009332264,RC-894759                     
112615037,000009363350,RC-896575                     
112621292,000009370628,RC-892693                     
112237815,000009020713,RC-862250                     
84669083,000007865559,RC-1125280                    
84575447,000007730071,RC-1083520                    
111575130,000008705996,RC-799365                     
111576878,000008707519,RC-799411                     
40205189,000002780427,RC-61303                      
40206161,000002760653,RC-78121                      
84521758,000007644571,RC-1003127                    
60327300,000002647996,RC-87347                      
85284703,000008542977,RC-1487280                    
85264653,000008521257,RC-1461125                    
111577766,000008708154,RC-799480                     
83858085,000006354394,RC-439203                     
111586443,000008715237,RC-800467                     
111586435,000008715252,RC-800473                     
112289345,000009049114,RC-865327                     
112236539,000009019555,RC-856855                     
112236547,000009019557,RC-856856                     
112384919,000009140991,RC-874919                     
111537035,000008680252,RC-795257                     
112557248,000009310313,RC-892653                     
40207632,000002343862,RC-79040                      
112502635,000009255582,RC-2671692                    
84658153,000007846401,RC-1112240                    
84203959,000007101911,RC-786168                     
84160891,000007025598,RC-699211                     
111629567,000008748575,RC-797643                     
60002369,000002273281,RC-66512                      
60002593,000002184296,RC-52536                      
25267433,000002117607,RC-74564                      
60002488,000002110895,RC-66613                      
85128941,000008287846,RC-1392082                    
112431282,000009184562,RC-880214                     
112431288,000009184565,RC-880193                     
112431266,000009184560,RC-878735                     
60002587,000002184147,RC-66707                      
112342357,000009099948,RC-869987                     
40207758,000002345530,RC-79081                      
84292363,000007242938,RC-852751                     
50066277,000002181888,RC-63613                      
50066294,000002182382,RC-63616                      
25280560,000002580242,RC-68995                      
25280586,000002399873,RC-88475                      
111758992,000008837542,RC-818264                     
82533538,000005317236,RC-285281                     
84340677,000007313469,RC-897811                     
84170358,000007039509,RC-755360                     
84216545,000007124112,RC-795204                     
84887984,000008073856,RC-883784                     
84833788,000008025310,RC-1236960                    
40205413,000002408322,RC-61473                      
85229003,000008483546,RC-1460722                    
81705511,000002172040,RC-89315                      
84543391,000007675551,RC-1060160                    
84141956,000007002167,RC-741440                     
112547235,000009300679,RC-891030                     
84303277,000007255809,RC-863040                     
85042112,000008235650,RC-1360960                    
84162607,000007028573,RC-666404                     
84699148,000007904885,RC-1161533                    
84699155,000007904889,RC-1161537                    
40206951,000002748889,RC-78607                      
40208456,000002661044,RC-79438                      
60330325,000002395542,RC-88679                      
50083885,000002122869,RC-64440                      
30187344,000002364055,RC-57524                      
84111073,000006949995,RC-722161                     
40203891,000002857718,RC-60388                      
50071479,000002714558,RC-81416                      
40201805,000002785787,RC-58953                      
112309966,000009073941,RC-867382                     
112464960,000009217329,RC-882968                     
112476836,000009229957,RC-2658163                    
112458259,000009210625,RC-2609842                    
112420773,000009175178,RC-879239                     
111550644,000008688661,RC-795544                     
112249960,000009027548,RC-862530                     
112387971,000009143749,RC-875490                     
112388786,000009144846,RC-875289                     
84699134,000007904879,RC-1161523                    
112562698,000009314992,RC-928509                     
112562683,000009321274,RC-928510                     
40201607,000002487367,RC-58792                      
40202109,000002074819,RC-59166                      
111626478,000008746323,RC-804264                     
111626501,000008746352,RC-805148                     
111678455,000008784846,RC-810506                     
112432096,000009185473,RC-870446-0001                
112376848,000009130792,RC-873739                     
84286496,000007230739,RC-846481                     
112425162,000009178536,RC-2482723                    
112576319,000009328707,RC-894763                     
40208268,000002285733,RC-79337                      
40208296,000002286297,RC-79355                      
82678825,000005675589,RC-259446                     
83887730,000006470255,RC-502403                     
84738892,000007966275,RC-1201680                    
112626743,000009375104,RC-899475                     
112387567,000009143378,RC-875150                     
25275913,000002356874,RC-75021                      
50079797,000002434588,RC-81859                      
84034754,000006811789,RC-656720                     
85225397,000008478694,RC-1455840                    
84151553,000007015097,RC-672245                     
111626377,000008746172,RC-805420                     
111633891,000008751330,RC-805944                     
112251783,000009027891,RC-862834                     
84849634,000008042953,RC-1236968                    
82619842,000005438634,RC-214404                     
82876199,000006268759,RC-336722                     
111684221,000008788071,RC-810527                     
111684220,000008788073,RC-810537                     
111684222,000008788074,RC-810529                     
50076659,000002514429,RC-64286                      
40203949,000002859427,RC-60425                      
111817734,000008874093,RC-823615                     
111810395,000008868735,RC-822709                     
112422541,000009176342,RC-879043                     
112357124,000009112382,RC-871852                     
10131785,000002228997,RC-71819                      
112310010,000009073930,RC-867386                     
85128915,000008287802,RC-613666                     
84506780,000007620090,RC-1034480                    
111865215,000008893675,RC-852022                     
112031300,000008934613,RC-853417                     
112305828,000009069850,RC-865872                     
112323812,000009084555,RC-868977                     
