asset_id,plant_no,asset_no,asset_desc,network_asset_type_id,assembly,rwo_collection_name,rwo_key_id,ellipse_equip_no,cb_asset_id,cb_primary_voltage,cb_feeder_id
84603946,CHARSS-EA52-J04               ,EA52J04,CHARSS CUNNAMULLA BACKUP,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15664208,000000672379,60002615,66,60026726
84603949,CHARSS-EA54-J03               ,EA54J03,CHARSS PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15664218,000000671924,60002616,66,60026727
84603951,CHARSS-EA54-J04               ,EA54J04,CHARSS 66KV PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15664228,000000672033,60002616,66,60026727
84603954,CHARSS-FA52-J01               ,FA52J01,CHARSS  MAIN PROT FDR SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15664243,000000672715,60002617,22,60026701
84603962,CHARSS-TX01-J01               ,TX01J01,CHARSS MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15664278,000000672079,60324434,11,
84603962,CHARSS-TX01-J01               ,TX01J01,CHARSS MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15664278,000000672079,60324426,66,
84603966,CHARSS-TX03-J01               ,TX03J01,CHARSS MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15664298,000000672432,60324436,11,
84603966,CHARSS-TX03-J01               ,TX03J01,CHARSS MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15664298,000000672432,60324431,22,
85032894,WAEASS-TX01-J01               ,TX01J01,WAEASS 33KV TRANSF 1 MAIN SCH,RY,AUXILIARY/SUB/RELAY/K86M,EO_PROTECTIVE_EQPT_INST,15684873,000008233064,84669703,11,
85032894,WAEASS-TX01-J01               ,TX01J01,WAEASS 33KV TRANSF 1 MAIN SCH,RY,AUXILIARY/SUB/RELAY/K86M,EO_PROTECTIVE_EQPT_INST,15684873,000008233064,84669704,33,
85032895,WAEASS-TX01-J02               ,TX01J02,WAEASS 33KV TRANSF 1 B-UP SCH,RY,AUXILIARY/SUB/RELAY/K86B,EO_PROTECTIVE_EQPT_INST,15684878,000008233065,84669703,11,
85032895,WAEASS-TX01-J02               ,TX01J02,WAEASS 33KV TRANSF 1 B-UP SCH,RY,AUXILIARY/SUB/RELAY/K86B,EO_PROTECTIVE_EQPT_INST,15684878,000008233065,84669704,33,
84943446,MORASS-TX03-J01               ,TX03J01,MORASS TRANSF 3 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15684633,000008128920,30184708,11,
84943446,MORASS-TX03-J01               ,TX03J01,MORASS TRANSF 3 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15684633,000008128920,30184711,66,
84943446,MORASS-TX03-J01               ,TX03J01,MORASS TRANSF 3 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15684633,000008128920,30185657,132,
84601795,MOPASS-EA01-J01               ,EA01J01,MOPASS AYR MAIN PROT SLOT,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15673858,000000597604,25271845,66,20010916
84601796,MOPASS-EA01-J02               ,EA01J02,MOPASS AYR PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15673863,000000597689,25271845,66,20010916
84600400,AITKSS-FB53-J01               ,FB53J01,AITKSS AV05 MAIN PROT,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15660283,000000593898,25270481,11,20001108
84600451,GIRUSS-FB06-J01               ,FB06J01,GIRUSS CROMARTY SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15668098,000000712537,21006213,11,20006212
84600454,GIRUSS-TX01-J02               ,TX01J02,GIRUSS TRANSF 1 BACKUP PROT ,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15668113,000000704190,25271214,66,
84600458,GIRUSS-TX02-J02               ,TX02J02,GIRUSS TRANSF 2 BACKUP PROT ,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15668128,000000704322,25271226,66,
84600696,HAUGSS-FB04-J01               ,FB04J01,HAUGSS HT05 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15669153,000000613264,25271372,11,84579665
84600754,HOHISS-EA04-J01               ,EA04J01,HOHISS AYR-JARVISFIELD X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15669413,000000613613,25271296,66,
84600757,HOHISS-EA01-J01               ,EA01J01,HOHISS CLARE SOUTH NO 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15669423,000000613497,25271285,66,
84600761,HOHISS-EA05-J01               ,EA05J01,HOHISS CLARE SOUTH NO 2 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15669443,000005443095,82621458,66,
84602244,PEARSS-FB60-J01               ,FB60J01,PEARSS PA11 JCU 2 FDR PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675808,000000713316,25267859,11,25267702
84602251,PEARSS-FB50-J01               ,FB50J01,PEARSS BUS 1-2 COUPLER PROT SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15675838,000000578048,25272889,11,
84602255,PEARSS-FB66-J01               ,FB66J01,PEARSS PA18 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675858,000005536834,82640301,11,82640307
84602258,PEARSS-MX02-J01               ,MX02J01,PEARSS FUTURE CAP BANK 2 MAIN PROT,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675868,000000578323,25272907,11,
84602259,PEARSS-TX01-J01               ,TX01J01,PEARSS TRANSF 1 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675873,000000598154,25272885,11,
84602263,PEARSS-TX02-J02               ,TX02J02,PEARSS TRANSF 2 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675888,000000598451,25272888,11,
84600080,EAAYSS-FB52-J01               ,FB52J01,EAAYSS EA04 MAIN PROT,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15666508,000000711694,21023332,11,20005482
84600082,EAAYSS-FB53-J01               ,FB53J01,EAAYSS EA05 FDR MAIN PROT ,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15666518,000000711788,21023341,11,20005577
84600086,EAAYSS-FB55-J01               ,FB55J01,EAAYSS EA07 FDR PROT ,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15666538,000000711984,21023362,11,20005628
84600088,EAAYSS-FB56-J01               ,FB56J01,EAAYSS EA08 FDR PROT,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15666543,000000603952,25271082,11,84195246
84600100,EAAYSS-TX53-J02               ,TX53J02,EAAYSS TRANSF 1 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15666598,000000604092,25271058,11,
84603746,CAFESS-FB53-J01               ,FB53J01,CAFESS CF02,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15663453,000000709338,21003551,11,20003550
84603749,CAFESS-TX52-J02               ,TX52J02,CAFESS TRANSF 1 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15663463,000000580789,25273688,11,
84603749,CAFESS-TX52-J02               ,TX52J02,CAFESS TRANSF 1 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15663463,000000580789,25270732,66,
84603753,CAFESS-TX53-J03               ,TX53J03,CAFESS TRANSF 2 NEF PROT SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15663483,000000580653,25273687,11,
84603753,CAFESS-TX53-J03               ,TX53J03,CAFESS TRANSF 2 NEF PROT SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15663483,000000580653,25270735,66,
84604081,CLERSS-FA55-J01               ,10537310,CLERSS 22KV BUS,RY,PROTECTION/SUB/SCHEME/BUS,EO_PROTECTIVE_EQPT_INST,15664813,000000669373,40210153,22,
84604082,CLERSS-TX01-J01               ,10537311,CLERSS TRANSF 1,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15664818,000000713816,40210157,66,
84604082,CLERSS-TX01-J01               ,10537311,CLERSS TRANSF 1,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15664818,000000713816,40210145,132,
84599791,COLLSS-EB04-J02               ,EB04J02,COLLSS COLLINSVILLE NO 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15665263,000000709915,25273209,33,20003792
84599792,COLLSS-EB05-J01               ,EB05J01,COLLSS 33KV BUS,RY,PROTECTION/SUB/SCHEME/BUS,EO_PROTECTIVE_EQPT_INST,15665268,000000622799,84812591,33,
84602114,OAKESS-TX01-J02               ,TX01J02,OAKESS TRANSF 1 BACKUP SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675263,000000551943,60330539,11,
84602114,OAKESS-TX01-J02               ,TX01J02,OAKESS TRANSF 1 BACKUP SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675263,000000551943,60330533,33,
84601254,LEICSS-EA52-J01               ,10534481,LEICSS 6059 SOUTH BLACKWATER X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15671503,000000629960,40210806,66,40001020
84601258,LEICSS-TX51-J01               ,10534485,LEICSS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15671518,000000651246,85065256,6.6,
84601258,LEICSS-TX51-J01               ,10534485,LEICSS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15671518,000000651246,40210805,66,
84601116,KIDSSS-GA08-J01               ,GA08J01,KIDSSS TOWNSHIP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15670933,000005625866,10131876,6.6,10131875
84601118,KIDSSS-TX01-J02               ,TX01J02,KIDSSS TRANSF 1 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15670943,000000608457,10130951,6.6,
84601118,KIDSSS-TX01-J02               ,TX01J02,KIDSSS TRANSF 1 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15670943,000000608457,10130948,132,
84602119,OAKESS-TX02-J02               ,TX02J02,OAKESS TRANSF 2 BACKUP SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675288,000000552262,60330547,11,
84602119,OAKESS-TX02-J02               ,TX02J02,OAKESS TRANSF 2 BACKUP SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675288,000000552262,60330541,33,
85129567,SOBUSS-MX51-J01               ,MX51J01,SOBUSS CAP 2 PROTECTION,RY,PROTECTION/SUB/RELAY/J11C,EO_PROTECTIVE_EQPT_INST,15685318,000008289038,50081440,11,50000178
84602589,BLACSS-EA15-J01               ,EA15J01,BLACSS 6013 LEICHHARDT X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15661968,000000682194,40209937,66,40001050
84602611,BLACSS-EA14-J01               ,10535838,BLACSS 6014 STH BLAC X PROT SCH,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15661978,000000682344,40209933,66,40001015
84602623,BLACSS-EA14-J02               ,10535850,BLACSS 6014 STH BLAC Y PROT SCH,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15661983,000000682384,40209933,66,40001015
84602645,BLACSS-EA06-J03               ,10535872,BLACSS 6015 CURRAGH BACKUP,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15661993,000000553568,40209938,66,40001016
84602656,BLACSS-EA06-J02               ,EA06J02,BLACSS 6015 CURRAGH Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15661998,000000553624,40209938,66,40001016
85080907,WAEASS-FB01-J01               ,FB01J01,WAEASS 11KV WARWICK INDUST FDR PROT,RY,PROTECTION/SUB/RELAY/J11M,EO_PROTECTIVE_EQPT_INST,15685053,000008253428,84668483,11,60026838
85080908,WAEASS-FB02-J01               ,FB02J01,WAEASS 11KV MURRYS BRIDGE FDR PROT,RY,PROTECTION/SUB/RELAY/J11M,EO_PROTECTIVE_EQPT_INST,15685058,000008253429,84670331,11,84670339
85080909,WAEASS-FB03-J01               ,FB03J01,WAEASS 11KV PERCY ST FDR PROT,RY,PROTECTION/SUB/RELAY/J11M,EO_PROTECTIVE_EQPT_INST,15685063,000008253430,84668524,11,60026805
85080910,WAEASS-FB04-J01               ,FB04J01,WAEASS 11KV MILL HILL FDR PROT,RY,PROTECTION/SUB/RELAY/J11M,EO_PROTECTIVE_EQPT_INST,15685068,000008253431,84668510,11,60026788
85080912,WAEASS-FB07-J02               ,FB07J01,WAEASS 11KV BUS 1-2 SECTION PROT,RY,AUXILIARY/SUB/RELAY/K3M,EO_PROTECTIVE_EQPT_INST,15685073,000008253433,84671382,11,
84602678,BLACSS-EA11-J01               ,10535905,BLACSS 6016 UTAH PROT SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15662008,000000682544,40209932,66,40001017
84602778,BLACSS-FA53-J01               ,10536005,BLACSS POWERLINK COAL PLANT Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15662053,000000682291,40209945,22,40001034
84602889,BLACSS-TX01-J12               ,EA01J02,BLACSS 1 TRANSF,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15662103,000000635674,40209936,66,
84602889,BLACSS-TX01-J12               ,EA01J02,BLACSS 1 TRANSF,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15662103,000000635674,40215133,132,
84602911,BLACSS-TX02-J01               ,EA02J01,BLACSS 2 TRANSF X PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15662113,000000635765,40209935,132,
84602911,BLACSS-TX02-J01               ,EA02J01,BLACSS 2 TRANSF X PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15662113,000000635765,40215136,132,
84603878,CATESS-FA24-J01               ,FA24J01,CATESS SEVERIN ST/RMU 1 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15664023,000000713609,10129858,22,10020788
84603881,CATESS-FA33-J01               ,FA33J01,CATESS SOUTHERN ACCESS FDR PROT SCH,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15664033,000000713596,10129865,22,10129863
85097750,GC4BSS-FB13-J01               ,FB13J01,GC4BSS TX05 FDR MAIN SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15685378,000008263855,85097742,11,84998156
85129566,SOBUSS-MX52-J01               ,MX52J01,SOBUSS CAP 1 PROTECTION,RY,PROTECTION/SUB/RELAY/J11C,EO_PROTECTIVE_EQPT_INST,15685313,000008289036,50081438,11,50000174
85100380,GRC5SS-FB08-J01               ,FB08J01,GRC5SS TX01 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15684923,000008279562,85100369,11,84998156
85100382,GRC5SS-FB06-J01               ,FB06J01,GRC5SS TX02 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15684933,000008279564,85100368,11,84998156
85097749,GC4ASS-FB04-J01               ,FB04J01,GC4ASS TX02 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15685373,000008263859,85097735,11,84998125
84602541,ROGLSS-EA66-J01               ,EA66J01,ROGLSS 6001 PARKHURST MAIN PROT,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15677123,000000551253,40211323,66,40001073
84602555,ROGLSS-FB51-J01               ,10535782,ROGLSS BRIDGE ST,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15677188,000000681097,40211304,11,40001131
84602557,ROGLSS-FB52-J01               ,10535784,ROGLSS CAMBRIDGE ST,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15677193,000000551189,40211310,11,40001134
84602558,ROGLSS-FB53-J01               ,10535785,ROGLSS GLENMORE,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15677198,000000681566,40211302,11,40001129
84602559,ROGLSS-FB54-J01               ,10535786,ROGLSS HAYNES ST,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15677203,000000681268,40211303,11,40001130
84602562,ROGLSS-FB56-J01               ,10535789,ROGLSS MACAREE ST,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15677218,000000551362,40211309,11,40001133
84602575,ROGLSS-TX04-J02               ,TX04J02,ROGLSS TRANSF 4 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15677278,000000550852,40211307,11,
84602575,ROGLSS-TX04-J02               ,TX04J02,ROGLSS TRANSF 4 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15677278,000000550852,40211316,66,
85097748,GC4ASS-FB06-J01               ,FB06J01,GC4ASS TX01 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15685368,000008263860,85097736,11,84998125
85097751,GC4BSS-FB15-J01               ,FB15J01,GC4BSS TX06 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15685383,000008263856,85097744,11,84998156
85212256,GEORSS-MX51-J01               ,MX51J01,GEORSS SHUNT REACT PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15686518,000008463010,10131200,6.6,
85076673,BLACSS-DA52-J02               ,10875680,BLACSS 7286 MEMOOLOO Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15685098,000008278464,40222613,132,40222520
85104857,BLACSS-DA52-J01               ,10875681,BLACSS 7286 MEMOOLOO X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15685103,000008278465,40222613,132,40222520
85118384,BLACSS-TX07-J01               ,EA17J01,BLACSS TRANSF 7 PROT SCH,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15685108,000008278466,82541656,66,
85118384,BLACSS-TX07-J01               ,EA17J01,BLACSS TRANSF 7 PROT SCH,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15685108,000008278466,82541648,132,
85118385,BLACSS-TX07-J02               ,EA17J02,BLACSS TRANSF 7 PROT SCH,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15685113,000008278467,82541656,66,
85118385,BLACSS-TX07-J02               ,EA17J02,BLACSS TRANSF 7 PROT SCH,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15685113,000008278467,82541648,132,
85118386,BLACSS-TX07-J03               ,TX07J03,BLACSS TRANSF 7,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15685118,000008278468,82541656,66,
85118386,BLACSS-TX07-J03               ,TX07J03,BLACSS TRANSF 7,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15685118,000008278468,82541648,132,
85093195,EDMOSS-FA13-J01               ,FA13J01,EDMOSS 22KV SPARE FDR PROT SCHEME,RY,PROTECTION/SUB/RELAY/J11,EO_PROTECTIVE_EQPT_INST,20130230,000008259296,85093194,22,
85142404,CARDSS-TX02-J02               ,FA06J02,CARDSS TRANSF 2 BACKUP SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15685688,000008295967,10131321,22,
85142404,CARDSS-TX02-J02               ,FA06J02,CARDSS TRANSF 2 BACKUP SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15685688,000008295967,10131810,132,
85142397,CARDSS-TX01-J02               ,FA04J02,CARDSS TRANSF 1 BACKUP SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15685683,000008295968,10131320,22,
85142397,CARDSS-TX01-J02               ,FA04J02,CARDSS TRANSF 1 BACKUP SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15685683,000008295968,10131809,132,
84602387,POCUSS-TX03-J02               ,TX03J02,POCUSS TRANSF 3 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15676433,000000690736,85282198,11,
84602387,POCUSS-TX03-J02               ,TX03J02,POCUSS TRANSF 3 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15676433,000000690736,82536146,66,
84602388,POCUSS-TX03-J03               ,TX03J03,POCUSS TRANSF 3,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15676438,000000690780,85282198,11,
84602388,POCUSS-TX03-J03               ,TX03J03,POCUSS TRANSF 3,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15676438,000000690780,82536146,66,
84601417,MAFUSS-FB54-J01               ,10534644,MAFUSS MF04,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15672203,000000698774,21024159,11,20010294
84601418,MAFUSS-FB55-J01               ,10534645,MAFUSS MF05,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15672208,000000699008,21024164,11,20010298
84601419,MAFUSS-FB56-J01               ,10534646,MAFUSS MF06,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15672213,000000698822,21024177,11,20010317
84601420,MAFUSS-FB57-J01               ,10534647,MAFUSS MF07,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15672218,000000698887,21024189,11,20010324
84601421,MAFUSS-FB57-J02               ,10534648,MAFUSS MF07 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15672223,000000698943,21024189,11,20010324
84601432,MAFUSS-MX01-J01               ,10534659,MAFUSS CAPACITOR 1,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15672273,000000713649,25271761,11,
84601319,LONGSS-FA51-J01               ,FA51J01,LONGSS ILFRACOMBE PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15671793,000000713721,40210872,22,40001072
84601320,LONGSS-FA52-J01               ,FA52J01,LONGSS ISISFORD MAIN FDR SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15671798,000000713718,40210873,22,40001068
84601327,LONGSS-TX01-J01               ,TX01J01,LONGSS TRANSF 1 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15671828,000000713716,40210870,22,
84601328,LONGSS-TX01-J02               ,TX01J02,LONGSS TRANSF 1 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15671833,000000713717,40210870,22,
84601331,LONGSS-TX02-J02               ,TX02J02,LONGSS TRANSF 2 Y PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15671848,000000713720,40210868,22,
84603239,WAISGS-GD01-J01               ,GD01J01,WAISGS WARRABER NO 1 FDR PROT,RY,PROTECTION/GEN/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15680238,000005302068,82433186,0.415,10020753
85176160,MICCSS-TX04-J01               ,TX04J01,MICCSS TRANSF 4 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15685988,000008423027,84284449,220,
84603877,CATESS-FA03-J01               ,FA03J01,CATESS RESERVOIR RD PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15664018,000000713591,10129859,22,10020786
84602745,BLACSS-FA54-J01               ,10535972,BLACSS BEDFORD WEIR,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15662038,000000682490,40209930,22,40001037
84602523,BLACSS-EA10-J01               ,EA10J01,BLACSS 6011 EMERALD,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15661938,000000682715,40209931,66,40001012
84602545,BLACSS-EA07-J01               ,EA07J01,BLACSS 6012 BEDFORD WEIR X,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15661948,000000553452,40209934,66,40001013
84600765,HOHISS-FB06-J01               ,FB06J01,HOHISS HH05,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15669463,000000712818,21023639,11,20006799
85257815,MOMOSS-TX01-J02               ,TX01J02,MOMOSS TRANSF 1 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15687368,000008514295,10131029,66,
84601794,MOORSS-TX01-J01               ,TX01J01,MOORSS TRANSF 1 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15673853,000000707032,30189335,66,82756092
85257821,MOORSS-TX01-J02               ,TX01J02,MOORSS TRANSF 1 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15687373,000008514300,30189335,66,82756092
84601082,KECESS-TX01-J01               ,10534309,KECESS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15670778,000007448409,83927088,11,
84601084,KECESS-TX02-J01               ,10534311,KECESS TRANSF 2 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15670788,000007448184,83927093,11,
