asset_id,equip_no,plant_no
112289661,000009049187,DO-864912                     
84523612,000007646441,DO-2448401                    
112438215,000009192019,DO-881003                     
112438298,000009192350,DO-880438                     
112438297,000009192351,DO-880917                     
84544436,000007680676,DO-1050802                    
112393407,000009148385,DO-875878                     
112331717,000009091148,DO-2406082                    
21023694,000002173003,DO-72645                      
111808001,000008867031,DO-822622                     
112437122,000009191288,DO-880123                     
111849532,000008891438,DO-2133364                    
112345336,000009102674,DO-870440                     
112716529,000009444090,DO-907099                     
112741555,000009458074,DO-903390                     
111688375,000008830268,DO-811700                     
84904542,000008086516,DO-1727920                    
112688295,000009423658,DO-904331                     
112772569,000009477396,DO-911338                     
112769491,000009474975,DO-930604                     
112769434,000009474969,DO-909804                     
84500291,000007608003,DO-1027522                    
111860997,000008892259,DO-851899                     
111841060,000008890071,DO-848278                     
111830280,000008885782,DO-847790                     
111717505,000008884338,DO-810475                     
40213401,000002297175,DO-62160                      
85154809,000008315394,DO-1406960                    
82639969,000005496691,DO-231360                     
21022874,000002201955,DO-72017                      
84315308,000007274762,DO-877600                     
84292468,000007243011,DO-852888                     
85247474,000008502839,DO-1468161                    
84665565,000007859231,DO-1120335                    
84579099,000007735580,DO-1086562                    
40206537,000002695676,DO-78377                      
84535311,000007663466,DO-1055280                    
84546710,000007685369,DO-1062560                    
85006852,000008221938,DO-1353120                    
84859883,000008051172,DO-1248401                    
82934194,000005998303,DO-368961                     
84287974,000007233568,DO-847284                     
40202340,000002479780,DO-59323                      
84097226,000006929386,DO-648409                     
40197876,000002543388,DO-58171                      
40197881,000002543564,DO-58175                      
40197921,000002544329,DO-58190                      
85228543,000008483251,DO-1460240                    
85196972,000008447051,DO-1414007                    
85003656,000008218620,DO-1351600                    
85003813,000008218813,DO-1351920                    
85050209,000008238940,DO-1362400                    
111698329,000008797315,DO-812937                     
111725930,000008813125,DO-815151                     
85250898,000008506995,DO-1452642                    
104344215,000008638816,DO-788042                     
85006867,000008222128,DO-1353200                    
84469876,000007552540,DO-1000560                    
84505148,000007616711,DO-1033040                    
84242980,000007156141,DO-815360                     
84684891,000007886305,DO-1143840                    
83960217,000006700892,DO-580427                     
84269645,000007195439,DO-833780                     
84664217,000007857745,DO-1119040                    
84689226,000007891779,DO-1149120                    
84680216,000007880629,DO-1137840                    
84696578,000007902230,DO-1158801                    
84991144,000008177714,DO-1344721                    
84875563,000008064691,DO-1257205                    
84765464,000007977613,DO-1207921                    
84356000,000007331601,DO-918800                     
84049889,000006851131,DO-669680                     
83884185,000006410472,DO-496960                     
82998939,000006253728,DO-401520                     
83004411,000006159530,DO-404560                     
84140369,000006999577,DO-683444                     
83046924,000006216432,DO-433923                     
84667903,000007864089,DO-1123526                    
85367928,000008620894,DO-1564880                    
83867811,000006379204,DO-479360                     
84945806,000008134851,DO-1330481                    
84528401,000007655062,DO-1034002                    
84693183,000007897959,DO-1155360                    
84991506,000008178652,DO-1345360                    
84571398,000007724493,DO-1079761                    
84520904,000007642425,DO-1023685                    
84866415,000008057289,DO-1246009                    
84947204,000008137206,DO-1332160                    
85260643,000008517007,DO-1475520                    
85286717,000008545207,DO-1489201                    
84449951,000007509118,DO-985760                     
84493258,000007597341,DO-1021202                    
84394361,000007390450,DO-947297                     
84046125,000006827245,DO-665860                     
83990229,000006747410,DO-613373                     
84838731,000008034090,DO-1239680                    
82638895,000005491841,DO-230240                     
84202593,000007100382,DO-785200                     
60025826,000002225751,DO-85095                      
84088618,000006916616,DO-709440                     
84703835,000007909866,DO-1164960                    
84295067,000007248724,DO-856960                     
83877764,000006401858,DO-491280                     
84377336,000007363892,DO-907703                     
84263967,000007189952,DO-776330                     
83899187,000006583921,DO-516002                     
85173736,000008419354,DO-1426640                    
84382441,000007370793,DO-925209                     
84382434,000007370786,DO-925202                     
84084858,000006912253,DO-705680                     
84032953,000006808099,DO-654240                     
84901396,000008083888,DO-1283362                    
84522666,000007645472,DO-1045840                    
83856286,000006349739,DO-435762                     
84119702,000006964317,DO-728080                     
84656285,000007844709,DO-1109520                    
83844289,000006328361,DO-464400                     
85086632,000008255325,DO-1373920                    
84564926,000007713998,DO-1073600                    
84947742,000008139908,DO-1333440                    
84544540,000007680874,DO-1060494                    
84504086,000007614541,DO-1031600                    
84478309,000007567484,DO-1008000                    
84492603,000007595573,DO-1020641                    
84504563,000007614947,DO-1032480                    
84489838,000007590360,DO-1017762                    
84901345,000008083870,DO-1283360                    
84595309,000007762633,DO-1103920                    
84595362,000007762667,DO-1104080                    
85089589,000008256848,DO-1368242                    
84514496,000007630411,DO-1039600                    
85223671,000008476897,DO-1454404                    
84541401,000007672984,DO-1059280                    
84421099,000007435108,DO-916322                     
84174372,000007050000,DO-670198                     
84345224,000007318949,DO-903360                     
85204883,000008454188,DO-1439602                    
84386529,000007376116,DO-942090                     
83047955,000006218351,DO-435760                     
84661718,000007852401,DO-1116560                    
84861465,000008052368,DO-1249521                    
84587588,000007748359,DO-1096001                    
84380232,000007367736,DO-917924                     
82998130,000006210131,DO-400640                     
84242226,000007155105,DO-814560                     
84710040,000007926785,DO-1170882                    
84095725,000006927349,DO-714721                     
85128631,000008287447,DO-1391680                    
84662932,000007855194,DO-1117600                    
84269702,000007195487,DO-833837                     
85354766,000008609237,DO-1554400                    
111659307,000008770919,DO-808422                     
84720996,000007941103,DO-1185840                    
85177831,000008424830,DO-1421603                    
85240655,000008496142,DO-1446408                    
84102278,000006939972,DO-718723                     
84104211,000006942594,DO-634727                     
84850004,000008043558,DO-1244161                    
85222836,000008476074,DO-1454161                    
85006946,000008222016,DO-1353368                    
112267717,000009029096,DO-862959                     
111511616,000008663802,DO-791656                     
83870816,000006389667,DO-482982                     
84581920,000007739375,DO-1089760                    
84670385,000007867530,DO-1126960                    
84668183,000007864326,DO-1124160                    
84694477,000007899676,DO-1156801                    
84694476,000007899675,DO-1156800                    
84516672,000007636163,DO-1040723                    
84564216,000007711952,DO-1072560                    
111541148,000008681781,DO-794902                     
84394363,000007390452,DO-947299                     
84394359,000007390448,DO-947295                     
84394370,000007390459,DO-947306                     
84394372,000007390461,DO-947308                     
84394368,000007390457,DO-947304                     
84697700,000007903042,DO-1159920                    
84824268,000008017177,DO-1229445                    
85090605,000008258015,DO-1374720                    
85255418,000008512560,DO-1440007                    
83995506,000006760880,DO-619121                     
83834717,000006313844,DO-456480                     
85345683,000008598823,DO-1536882                    
84337626,000007308221,DO-896080                     
85222541,000008475769,DO-1453520                    
85294956,000008553385,DO-1497440                    
84881527,000008070094,DO-1260560                    
85346140,000008599122,DO-1542960                    
111745768,000008850339,DO-816329                     
83978344,000006731112,DO-600400                     
84269632,000007195537,DO-833767                     
111733876,000008843604,DO-815656                     
85042530,000008236124,DO-1361600                    
84661562,000007852291,DO-1116320                    
84200743,000007094055,DO-780167                     
85191754,000008442819,DO-1436408                    
84243680,000007157608,DO-815840                     
84879920,000008067799,DO-1258802                    
84572619,000007725830,DO-1081280                    
112750417,000009463313,DO-930442                     
83043622,000006210079,DO-430480                     
82623235,000005452558,DO-218810                     
85247541,000008502967,DO-1440168                    
84538755,000007669936,DO-1057600                    
84805909,000007991220,DO-1215040                    
84336072,000007306190,DO-895122                     
83059241,000006274975,DO-409203                     
85284984,000008543350,DO-1480963                    
85104527,000008268729,DO-1382320                    
84456670,000007527148,DO-990321                     
84430943,000007449277,DO-974400                     
83857613,000006353587,DO-473040                     
84715947,000007934077,DO-1178805                    
84715945,000007934079,DO-1178803                    
84440617,000007477348,DO-980643                     
84269633,000007195538,DO-833768                     
84477209,000007566106,DO-1006881                    
84152593,000007017291,DO-701380                     
85050384,000008239095,DO-1362640                    
84936833,000008119265,DO-1318003                    
84547706,000007687529,DO-1027122                    
85254061,000008511256,DO-1470720                    
84883581,000008071409,DO-1262320                    
84517462,000007637738,DO-1041361                    
85158713,000008323953,DO-1409763                    
84825955,000008051118,DO-1231201                    
84659130,000007848008,DO-1112960                    
85090630,000008258084,DO-1374800                    
84236729,000007146320,DO-811040                     
84526640,000007652265,DO-1049200                    
84713536,000007931756,DO-1174880                    
84691290,000007894674,DO-1153280                    
84840816,000008039020,DO-1240880                    
83911410,000006608939,DO-531122                     
84174371,000007049999,DO-670197                     
84658212,000007847793,DO-1112320                    
85328266,000008582623,DO-1521844                    
85265280,000008522298,DO-1458564                    
84585540,000007742864,DO-1093840                    
84595812,000007763053,DO-1104721                    
84595813,000007763054,DO-1104722                    
84663909,000007856489,DO-1118400                    
84665127,000007858773,DO-1100643                    
84671110,000007868332,DO-1127601                    
85144394,000008298559,DO-1396721                    
111620119,000008742867,DO-798351                     
84052594,000006856456,DO-671609                     
84207490,000007112623,DO-790640                     
85156101,000008318673,DO-1408160                    
84310461,000007266526,DO-872720                     
84310463,000007266527,DO-872721                     
102356082,000008658405,DO-786970                     
84545219,000007683548,DO-1014322                    
83990223,000006747406,DO-613367                     
83932745,000006651944,DO-504335                     
84385841,000007374592,DO-941442                     
85236339,000008490621,DO-1463440                    
84893664,000008075986,DO-1271760                    
84689817,000007892661,DO-1150240                    
85250927,000008506984,DO-1458886                    
84385867,000007374621,DO-941520                     
84834587,000008026045,DO-1237920                    
84237721,000007147553,DO-812241                     
85296054,000008554615,DO-1497841                    
85254536,000008511512,DO-1471280                    
84664105,000007857685,DO-1118800                    
84683579,000007885015,DO-1142400                    
84679807,000007880140,DO-1137280                    
84666165,000007859890,DO-1120560                    
84541035,000007672655,DO-1059200                    
84562176,000007709128,DO-1071120                    
84562440,000007709439,DO-1071600                    
84563346,000007710450,DO-1033203                    
84574007,000007728814,DO-1082480                    
85242112,000008497448,DO-1454805                    
83917896,000006619109,DO-535762                     
84385839,000007374611,DO-941441                     
84394364,000007390453,DO-947300                     
84452539,000007511118,DO-987840                     
84571455,000007724534,DO-1079840                    
85127803,000008284929,DO-1390960                    
84561538,000007708156,DO-997527                     
84791977,000007987677,DO-1211040                    
85267275,000008524654,DO-1477520                    
85258547,000008515003,DO-1450081                    
85258548,000008515004,DO-1450082                    
111641200,000008756911,DO-803335-0001                
111587791,000008716608,DO-800949                     
111767006,000008842455,DO-818963                     
83929871,000006648281,DO-521051                     
111508046,000008660527,DO-791180                     
85295787,000008554332,DO-1497680                    
84504243,000007614716,DO-1032000                    
111577745,000008708150,DO-1791520                    
84404060,000007405297,DO-955689                     
84046136,000006827256,DO-665871                     
85212172,000008462948,DO-1444640                    
84661563,000007852292,DO-1116321                    
84198037,000007091785,DO-780800                     
84706907,000007916810,DO-1169280                    
84193090,000007085874,DO-774560                     
83927843,000006636313,DO-523602                     
84188987,000007181614,DO-769840-0001                
83875441,000006397898,DO-488800                     
84586855,000007743934,DO-1095681                    
84584251,000007741751,DO-1092320                    
84594784,000007762138,DO-1103282                    
84106044,000006944935,DO-721360                     
83872801,000006392583,DO-485441                     
85259043,000008515542,DO-1474240                    
83870973,000006389844,DO-483200                     
84662358,000007854570,DO-1117360                    
84667358,000007863259,DO-1123040                    
84380364,000007367833,DO-918563                     
84585945,000007743172,DO-1091524                    
84594783,000007762157,DO-1103281                    
84595384,000007762677,DO-1104160                    
84465869,000007547081,DO-996640                     
84397160,000007491771,DO-934882                     
84388706,000007380013,DO-943841                     
84469463,000007552268,DO-1000000                    
84174353,000007049981,DO-670179                     
84554625,000007697793,DO-1067921                    
85153171,000008313045,DO-1405120                    
82970923,000006235614,DO-377200                     
84036738,000006811633,DO-658000                     
84046141,000006827261,DO-665876                     
85335506,000008588832,DO-1529922                    
85335508,000008588833,DO-1529923                    
84659268,000007848175,DO-1113120                    
84094222,000006924577,DO-714000                     
84002115,000006766721,DO-624640                     
85227113,000008481333,DO-1457920                    
84400112,000007397548,DO-952240                     
84586430,000007743629,DO-1095040                    
84537096,000007668221,DO-1056960                    
84497315,000007601892,DO-1024964                    
84388705,000007380029,DO-943840                     
83943883,000006671847,DO-560721                     
84422358,000007436181,DO-967762                     
84900426,000008082387,DO-1281120                    
84718622,000007937251,DO-1181681                    
83873862,000006395049,DO-487600                     
84092936,000006922888,DO-713200                     
84702127,000007908719,DO-1163681                    
83992738,000006756100,DO-813232                     
83912755,000006610595,DO-532240                     
83904539,000006594179,DO-508802                     
85306184,000008563306,DO-1491842                    
84685920,000007887968,DO-1145280                    
84029766,000007007738,DO-653280                     
85264506,000008521083,DO-1444964                    
84264645,000007190523,DO-830255                     
84264646,000007190524,DO-830256                     
85304466,000008562065,DO-1504240                    
84256362,000007178032,DO-801133                     
84158990,000007024200,DO-687128                     
84833932,000008025422,DO-1237360                    
84737414,000007964639,DO-1200080                    
84442096,000007482765,DO-980008                     
85199538,000008449182,DO-1432964                    
84871199,000008062382,DO-1254480                    
83968278,000006710800,DO-588668                     
83968251,000006710773,DO-588641                     
84202482,000007100266,DO-784960                     
83869786,000006383892,DO-481840                     
82988362,000006131516,DO-395283                     
84253758,000007175046,DO-822880                     
84928128,000008242296,DO-1305920                    
84362211,000007342226,DO-923440                     
84469723,000007552451,DO-1000402                    
84469725,000007552453,DO-1000404                    
84410711,000007419635,DO-959281                     
84402661,000007403070,DO-955041                     
85249590,000008505134,DO-1469760                    
85249591,000008505135,DO-1469761                    
84207008,000007112384,DO-790000                     
84431641,000007452219,DO-936082                     
84381733,000007370098,DO-923763                     
84433752,000007456506,DO-976084                     
84578573,000007734718,DO-1073048                    
84595834,000007763050,DO-1104800                    
84457661,000007528897,DO-964818                     
84459255,000007531925,DO-991120                     
84536468,000007666450,DO-1000084                    
84016187,000006788447,DO-635440                     
83997483,000006762319,DO-621041                     
84001357,000006765879,DO-624321                     
84076203,000006898826,DO-696337                     
84671336,000007868549,DO-1128000                    
84126968,000006979638,DO-730882                     
84170980,000007040161,DO-756092                     
84079911,000006904298,DO-700731                     
84323339,000007288795,DO-884721                     
84593052,000007757394,DO-1101440                    
85167159,000008409696,DO-1420080                    
84576228,000007730819,DO-1084000                    
84264639,000007190517,DO-830249                     
84264651,000007190529,DO-830261                     
85154998,000008315714,DO-1407121                    
84174382,000007050010,DO-670208                     
85264075,000008520633,DO-1475760                    
84013657,000006785678,DO-632640                     
83984270,000006738561,DO-606160                     
84324170,000007290469,DO-886000                     
84690129,000007892907,DO-1150560                    
83898616,000006583427,DO-515526                     
83943663,000006671522,DO-560560                     
84728510,000007954531,DO-1195120                    
84022868,000006818653,DO-645040                     
84829825,000008115595,DO-1233445                    
84153732,000007017940,DO-745895                     
84705977,000007915886,DO-1167680                    
85291868,000008549826,DO-1494560                    
84354157,000007329600,DO-916240                     
84354238,000007329637,DO-916400                     
84085973,000006913864,DO-707521                     
85232066,000008486513,DO-1463280                    
85004443,000008220669,DO-1352401                    
83961724,000006702592,DO-581600                     
83872087,000006391633,DO-484640                     
83049691,000006219263,DO-438640                     
84291564,000007242184,DO-851683                     
84554626,000007697794,DO-1067922                    
85304349,000008561932,DO-1503921                    
84404057,000007405291,DO-955686                     
84404085,000007405323,DO-955714                     
84404087,000007405325,DO-955716                     
84404090,000007405328,DO-955719                     
84404094,000007405332,DO-955723                     
84096437,000006928559,DO-638965                     
84304860,000007258767,DO-865040                     
83985534,000006740898,DO-608320                     
84545611,000007684004,DO-1062160                    
85079748,000008251938,DO-1371680                    
84247363,000007166088,DO-818483                     
84233453,000007144046,DO-808241                     
83908183,000006600021,DO-525760                     
111503320,000008656647,DO-791135                     
83048119,000006218425,DO-436160                     
111539289,000008681021,DO-795412                     
84381525,000007370064,DO-922328                     
83045727,000006215958,DO-432484                     
84063392,000006877508,DO-682801                     
84834540,000008026038,DO-1237843                    
84725396,000007949373,DO-1190800                    
84079363,000006903947,DO-699528                     
84482447,000007573153,DO-1010880                    
84439246,000007476122,DO-979202                     
85342890,000008604004,DO-1539042                    
84269647,000007195441,DO-833782                     
84269704,000007195489,DO-833839                     
84269687,000007195472,DO-833822                     
85102763,000008266887,DO-1380240                    
84368010,000007350760,DO-930640                     
84301515,000007252966,DO-860800                     
83905507,000006596234,DO-523121                     
85354330,000008608695,DO-851839                     
84451088,000007510055,DO-986800                     
84675314,000007872697,DO-1132081                    
83992838,000006756159,DO-616080                     
83996963,000006761861,DO-620320                     
84678540,000007877289,DO-1134481                    
84076155,000006898766,DO-696323                     
83980305,000006733233,DO-602162                     
84011927,000006782827,DO-630400                     
84726076,000007950589,DO-1191681                    
84452599,000007511141,DO-987920                     
84267385,000007193901,DO-831840                     
83926977,000006634820,DO-543920                     
84576941,000007731943,DO-1084960                    
84185636,000007071549,DO-766960                     
83841776,000006325009,DO-461770                     
84114717,000007064337,DO-723920                     
84549116,000007690232,DO-1064324                    
84943310,000008128803,DO-1327441                    
84525657,000007650081,DO-1005692                    
85239513,000008494669,DO-1463920                    
84673973,000007870890,DO-1121362                    
84404618,000007406052,DO-921042                     
84653837,000007846726,DO-1080961                    
84667346,000007863256,DO-1122960                    
85343214,000008595836,DO-1539441                    
111697786,000008819026,DO-812789                     
111605759,000008731146,DO-802225                     
84884358,000008642279,DO-1263120                    
84490021,000007590620,DO-1018400                    
84562398,000007709418,DO-1071520                    
84387472,000007377010,DO-942480                     
84719059,000007938641,DO-1183601                    
84478181,000007567436,DO-1007762                    
84688610,000007891196,DO-1148240                    
84699744,000007905767,DO-1162080                    
84699729,000007905762,DO-1162000                    
84585221,000007742645,DO-1093281                    
85258687,000008515194,DO-1466324                    
85255663,000008512764,DO-1457922                    
85229572,000008484312,DO-1460561                    
84558474,000007703338,DO-1009768                    
84719058,000007938653,DO-1183600                    
84436642,000007462859,DO-977600                     
84385896,000007374643,DO-941680                     
84576724,000007731815,DO-1084560                    
84420951,000007434937,DO-935204                     
84324316,000007290540,DO-886240                     
83901269,000006585704,DO-518721                     
84104564,000007007140,DO-668015                     
83019434,000006176707,DO-414800                     
85218202,000008469275,DO-1450321                    
84594598,000007761944,DO-1103120                    
84152118,000007015617,DO-642002                     
84740566,000007972195,DO-1203520                    
84750397,000007974068,DO-1204001                    
84825139,000008017804,DO-1230320                    
84826026,000008018246,DO-1231440                    
84392094,000007385673,DO-945680                     
82921596,000005990352,DO-367600                     
84028990,000006802632,DO-652720                     
84589930,000007751412,DO-1098080                    
84526765,000007652667,DO-1049280                    
84476423,000007564678,DO-1005440                    
84706489,000007916620,DO-1168721                    
84419308,000007431860,DO-965603                     
84469724,000007552452,DO-1000403                    
85171869,000008416963,DO-1423923                    
84221014,000007128599,DO-798960                     
84264649,000007190527,DO-830259                     
83994572,000006759521,DO-565605                     
84450872,000007509966,DO-939448                     
84685072,000007887274,DO-1144400                    
84525453,000007649955,DO-1047760                    
84677324,000007874337,DO-1133760                    
84543782,000007676111,DO-999369                     
84431846,000007453532,DO-975760                     
84450513,000007509565,DO-986720                     
84089775,000006919523,DO-710480                     
84899717,000008081868,DO-1280160                    
84594210,000007761504,DO-1102480                    
84725769,000007950341,DO-1191448                    
84374018,000007358331,DO-935921                     
84323340,000007288796,DO-884722                     
84585541,000007742865,DO-1093841                    
84719835,000007939542,DO-1183840                    
85107503,000008273581,DO-1385040                    
111603082,000008728805,DO-802072                     
84688098,000007890550,DO-1147440                    
82998331,000006196807,DO-401200                     
84976617,000008173370,DO-1293282                    
83970043,000006714057,DO-590240                     
85289046,000008547073,DO-1491601                    
84035669,000006810357,DO-657521                     
85250439,000008506432,DO-1442001                    
85292199,000008550118,DO-1478242                    
83854837,000006347750,DO-471120                     
85226411,000008479904,DO-1457040                    
84122299,000006971602,DO-729042                     
84386518,000007376114,DO-942086                     
84859398,000008050797,DO-1246564                    
84386531,000007376123,DO-942091                     
84944365,000008132349,DO-1328640                    
84276732,000007205770,DO-838320                     
83934402,000006653548,DO-548960                     
84553619,000007695839,DO-1067201                    
84110554,000006949172,DO-721764                     
84062638,000006870386,DO-649283                     
84942502,000008127386,DO-1325842                    
83056758,000006254015,DO-426250                     
107182534,000008642960,DO-788685                     
84137718,000006994233,DO-634165                     
83931589,000006650882,DO-487362                     
84074960,000006898584,DO-695682                     
84566785,000007718741,DO-1075842                    
83985138,000006740497,DO-607360                     
83972837,000006719817,DO-593600                     
84718870,000007938376,DO-1183120                    
84377018,000007363353,DO-906964                     
84965458,000008158160,DO-1337443                    
84517887,000007638481,DO-1041842                    
84425131,000007441738,DO-970560                     
84488872,000007589375,DO-1016960                    
85127998,000008286538,DO-1391280                    
84158519,000007021502,DO-749760                     
84057359,000006862360,DO-676800                     
84378765,000007365715,DO-911123                     
83866196,000006377146,DO-477680                     
83939531,000006664310,DO-556001                     
83055381,000006543474,DO-417366                     
84132322,000006987782,DO-736640                     
84388991,000007381342,DO-944082                     
84214316,000007122914,DO-794720                     
85105032,000008269286,DO-1383040                    
111548478,000008687473,DO-796548                     
111751797,000008832867,DO-816818                     
83875335,000006397859,DO-488653                     
84450344,000007509449,DO-986240                     
84915733,000008095824,DO-1297120                    
111553620,000008690712,DO-789755                     
60327826,000002102322,DO-85668                      
83899156,000006583878,DO-516111                     
111549683,000008688198,DO-796733                     
40203329,000002428334,DO-59984                      
85333466,000008587361,DO-1527280                    
111539846,000008681403,DO-795504                     
81670759,000002767943,DO-88603                      
40207305,000002356791,DO-800347                     
83877970,000006402088,DO-491446                     
85288801,000008546915,DO-1491440                    
111541491,000008681898,DO-795392                     
111542398,000008682797,DO-795720                     
111539837,000008681393,DO-795511                     
111541594,000008682337,DO-795577                     
111543124,000008683240,DO-793629                     
40213406,000002297281,DO-62163                      
111514591,000008665705,DO-792480-0001                
83857100,000006352936,DO-472001                     
111539353,000008681046,DO-795352                     
111548930,000008687947,DO-796631                     
111533936,000008677900,DO-794202                     
40203336,000002428567,DO-59989                      
83956489,000006693234,DO-575920                     
83908532,000006600179,DO-526800                     
84563600,000007711261,DO-1063923                    
40205673,000002771604,DO-61656                      
111814714,000008871632,DO-821754                     
85231577,000008486022,DO-1462401                    
111893585,000008905988,DO-854026                     
84945117,000008133389,DO-1290322                    
85282768,000008541188,DO-1485520                    
111822586,000008878670,DO-823714                     
111809837,000008868435,DO-822670                     
111820151,000008876788,DO-823766                     
111690038,000008873075,DO-811472                     
111822061,000008878424,DO-823717                     
111807861,000008866850,DO-806146                     
85301103,000008558887,DO-1502001                    
111822351,000008878382,DO-824208                     
111822625,000008878694,DO-824094                     
111822618,000008878697,DO-824073                     
83957094,000006697516,DO-577280                     
111814633,000008871494,DO-822342                     
111529552,000008675690,DO-794454                     
83006918,000006163629,DO-392722                     
111813197,000008870482,DO-823347                     
111822888,000008878788,DO-823394                     
112424469,000009178006,DO-876099                     
84547101,000007686218,DO-907798                     
112667945,000009408942,DO-902965                     
112731405,000009452764,DO-11-0005                    
112731382,000009452766,DO-930319                     
112684873,000009421633,DO-904409                     
85108065,000008274060,DO-1385844                    
111808832,000008867654,DO-823000                     
111809175,000008867847,DO-2061368                    
111808673,000009024986,DO-821831                     
84037142,000006812047,DO-653044                     
111808719,000009012809,DO-822738                     
111780963,000008873092,DO-820135                     
84510343,000007625202,DO-1035699                    
83963288,000006704320,DO-582880                     
84058090,000006863414,DO-677920                     
82662836,000005580079,DO-249520                     
84115621,000006958538,DO-724962                     
112469899,000009221291,DO-884052                     
84528677,000007655375,DO-1049686                    
84656113,000007844571,DO-1109280                    
84480962,000007570476,DO-1009840                    
84451621,000007510529,DO-987200                     
84326861,000007293997,DO-888720                     
83871919,000006391044,DO-484085                     
84717751,000007936227,DO-1181043                    
84905353,000008213094,DO-1287680                    
83930587,000006650010,DO-546002                     
85368782,000008621705,DO-1548722                    
111542821,000008682956,DO-795068                     
111542908,000008683021,DO-795718                     
85108838,000008276660,DO-1604641                    
111751799,000008832868,DO-816819                     
111751817,000008832874,DO-817453                     
111591639,000008720159,DO-801479                     
111534845,000008678673,DO-795082                     
111550766,000008688802,DO-796836                     
40208067,000002282999,DO-79251                      
111546114,000008686182,DO-796468                     
111556082,000008691996,DO-797118                     
111554751,000008691340,DO-797256                     
111553675,000008690713,DO-789759                     
111556125,000008692041,DO-797346                     
85299799,000008557889,DO-1500880                    
85299803,000008557897,DO-1745201                    
111550191,000008688429,DO-794409                     
40203345,000002428930,DO-59997                      
84739189,000007967428,DO-1201840                    
85172289,000008417711,DO-1424563                    
111551061,000008688939,DO-796584                     
111535061,000008678847,DO-795155                     
111551537,000008688990,DO-796085                     
111539851,000008681398,DO-795505                     
82966920,000006024812,DO-370480                     
111539454,000008681113,DO-795434                     
84699051,000007904925,DO-1160964                    
111541075,000008681765,DO-794637                     
111539688,000008681363,DO-795437                     
84393187,000007389448,DO-946402                     
111536929,000008680204,DO-795484                     
111539807,000008681391,DO-794882                     
40206664,000002699387,DO-78449                      
111543136,000008683256,DO-795848                     
40219170,000002473958,DO-80004                      
83040507,000006205784,DO-412402                     
111544301,000008684173,DO-795780                     
85353561,000008607604,DO-1553920                    
83922006,000006627219,DO-538242                     
83922008,000006627222,DO-538244                     
111546822,000008686659,DO-796556                     
111775521,000008847894,DO-819693                     
111816960,000008873486,DO-823177                     
84901254,000008083669,DO-1714080                    
111816825,000008873528,DO-822906                     
111822601,000008878664,DO-823944                     
111813141,000008879315,DO-822658                     
111806217,000008866826,DO-2018800                    
111815033,000008906551,DO-823326                     
111809853,000008868441,DO-823039                     
111819314,000008876321,DO-824215                     
111818413,000008874815,DO-823970                     
111822332,000008878367,DO-823600-0001                
111822679,000008878716,DO-821699                     
111821533,000008877831,DO-824485                     
111819535,000008876483,DO-823676                     
111818655,000008875105,DO-823904                     
111822863,000008878780,DO-823216                     
84976771,000008173546,DO-1342241                    
112687963,000009423500,DO-904300                     
112682853,000009420408,DO-904319                     
112741572,000009458076,DO-903389                     
112589473,000009365679,DO-896439                     
112616860,000009365689,DO-896636                     
112616850,000009365681,DO-896637                     
112626555,000009374857,DO-2864241                    
84706891,000007916776,DO-1169201                    
112730801,000009452453,DO-908014                     
112735467,000009455263,DO-905114                     
111808677,000008867430,DO-821833                     
84323557,000007289280,DO-884960                     
111812295,000009112466,DO-822970                     
111812236,000009112467,DO-822562                     
111809168,000009383990,DO-822806                     
111759630,000008838332,DO-817882                     
111811928,000008953188,DO-822803                     
111813209,000008896169,DO-823070                     
111811968,000008901537,DO-820656                     
111813598,000008871780,DO-814174                     
111813474,000008871782,DO-814173                     
84345029,000007318762,DO-902800                     
84071037,000006889020,DO-691680                     
84556419,000007700033,DO-1069600                    
112781418,000009483028,DO-912146                     
112618422,000009367594,DO-898802                     
40222443,000002292432,DO-88985                      
81679986,000002379014,DO-94842                      
60004438,000002220200,DO-83356                      
84776738,000007984591,DO-1209441                    
111536522,000008679790,DO-795357                     
85344740,000008598094,DO-1541360                    
83026778,000006186075,DO-413602                     
111807974,000008867013,DO-822652                     
111807984,000008867016,DO-822620                     
60331397,000002685346,DO-70290                      
112631895,000009379485,DO-899447                     
112536406,000009290410,DO-890433                     
112684066,000009421186,DO-904630                     
112642646,000009389433,DO-2784325                    
112642656,000009389434,DO-2784324                    
112513023,000009267390,DO-927534                     
84931048,000008111503,DO-1309840                    
84952055,000008144765,DO-1335920                    
83939564,000006664475,DO-556160                     
83864624,000006375445,DO-462562                     
84284754,000007227055,DO-1730322                    
111663124,000008773656,DO-809190                     
111662046,000008820055,DO-808226                     
84441150,000007478234,DO-930405                     
111661752,000008772545,DO-808520                     
83871169,000006390319,DO-483600                     
40202546,000002042294,DO-59446                      
108603926,000008644749,DO-788529                     
111892557,000008905276,DO-853704                     
112662619,000009405349,DO-2917600                    
85094092,000008260940,DO-1377120                    
112641495,000009387799,DO-900549                     
112419975,000009174291,DO-878619                     
112648305,000009394294,DO-901478                     
84714653,000007932799,DO-1176323                    
112637219,000009383996,DO-898650                     
112484354,000009236758,DO-885694                     
112423875,000009177459,DO-878736                     
40203307,000002427422,DO-884222                     
112472915,000009225546,DO-2649361                    
112513075,000009267534,DO-928008                     
112459962,000009212237,DO-882536                     
111548290,000008687285,DO-796538                     
111548163,000008687209,DO-792636                     
